sentence,PIE,is_figurative,variant_number,variant_sentence,tokens,tags,tag_ids,true_idioms
The patient rang the bell 20 minutes ago.,['rang the bell'],False,5,"The detectives were trying to identify a name from the hospital records that might seem familiar, and the charge nurse, overhearing them, pointed toward a room and stated that she certainly remembered that person, as the patient rang the bell 20 minutes ago.","['The', 'detectives', 'were', 'trying', 'to', 'identify', 'a', 'name', 'from', 'the', 'hospital', 'records', 'that', 'might', 'seem', 'familiar', ',', 'and', 'the', 'charge', 'nurse', ',', 'overhearing', 'them', ',', 'pointed', 'toward', 'a', 'room', 'and', 'stated', 'that', 'she', 'certainly', 'remembered', 'that', 'person', ',', 'as', 'the', 'patient', 'rang', 'the', 'bell', '20', 'minutes', 'ago', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
baloons are floating up in the air.,['up in the air'],False,1,"After the board meeting where the project's final budget and launch date were both left completely undecided, the manager stared at the decorations in the atrium and noted that the company's celebratory baloons are floating up in the air.","['After', 'the', 'board', 'meeting', 'where', 'the', 'project', ""'"", 's', 'final', 'budget', 'and', 'launch', 'date', 'were', 'both', 'left', 'completely', 'undecided', ',', 'the', 'manager', 'stared', 'at', 'the', 'decorations', 'in', 'the', 'atrium', 'and', 'noted', 'that', 'the', 'company', ""'"", 's', 'celebratory', 'baloons', 'are', 'floating', 'up', 'in', 'the', 'air', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
baloons are floating up in the air.,['up in the air'],False,2,"The lead scientist explained that the atmospheric experiment was inconclusive and her entire hypothesis remained unproven, concluding in her field notes that for the time being, the research baloons are floating up in the air.","['The', 'lead', 'scientist', 'explained', 'that', 'the', 'atmospheric', 'experiment', 'was', 'inconclusive', 'and', 'her', 'entire', 'hypothesis', 'remained', 'unproven', ',', 'concluding', 'in', 'her', 'field', 'notes', 'that', 'for', 'the', 'time', 'being', ',', 'the', 'research', 'baloons', 'are', 'floating', 'up', 'in', 'the', 'air', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
baloons are floating up in the air.,['up in the air'],False,3,"He asked if she had made a decision about their relationship, but with their future so unsettled, she just looked past him at the distant street fair and observed that the baloons are floating up in the air.","['He', 'asked', 'if', 'she', 'had', 'made', 'a', 'decision', 'about', 'their', 'relationship', ',', 'but', 'with', 'their', 'future', 'so', 'unsettled', ',', 'she', 'just', 'looked', 'past', 'him', 'at', 'the', 'distant', 'street', 'fair', 'and', 'observed', 'that', 'the', 'baloons', 'are', 'floating', 'up', 'in', 'the', 'air', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
baloons are floating up in the air.,['up in the air'],False,4,"With the peace treaty negotiations stalled and no final agreement in sight, the diplomat felt the entire outcome was still unresolved as he watched the national day festivities from his window, where countless baloons are floating up in the air.","['With', 'the', 'peace', 'treaty', 'negotiations', 'stalled', 'and', 'no', 'final', 'agreement', 'in', 'sight', ',', 'the', 'diplomat', 'felt', 'the', 'entire', 'outcome', 'was', 'still', 'unresolved', 'as', 'he', 'watched', 'the', 'national', 'day', 'festivities', 'from', 'his', 'window', ',', 'where', 'countless', 'baloons', 'are', 'floating', 'up', 'in', 'the', 'air', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
baloons are floating up in the air.,['up in the air'],False,5,"The jury had been deliberating for two days with no verdict, leaving the defendant's fate completely uncertain, and to the anxious families waiting outside the courthouse, it seemed cruelly ironic that from a nearby park, baloons are floating up in the air.","['The', 'jury', 'had', 'been', 'deliberating', 'for', 'two', 'days', 'with', 'no', 'verdict', ',', 'leaving', 'the', 'defendant', ""'"", 's', 'fate', 'completely', 'uncertain', ',', 'and', 'to', 'the', 'anxious', 'families', 'waiting', 'outside', 'the', 'courthouse', ',', 'it', 'seemed', 'cruelly', 'ironic', 'that', 'from', 'a', 'nearby', 'park', ',', 'baloons', 'are', 'floating', 'up', 'in', 'the', 'air', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
Back muscles must be used to keep balance on the ball.,['on the ball'],False,1,"To succeed in this demanding new project, every team member must be incredibly quick-thinking and efficient, so remember that during these corporate wellness initiatives, back muscles must be used to keep balance on the ball.","['To', 'succeed', 'in', 'this', 'demanding', 'new', 'project', ',', 'every', 'team', 'member', 'must', 'be', 'incredibly', 'quick', '-', 'thinking', 'and', 'efficient', ',', 'so', 'remember', 'that', 'during', 'these', 'corporate', 'wellness', 'initiatives', ',', 'back', 'muscles', 'must', 'be', 'used', 'to', 'keep', 'balance', 'on', 'the', 'ball', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
Back muscles must be used to keep balance on the ball.,['on the ball'],False,2,"The physical therapist explained that for the CEO to get back to running his company effectively, he needed to be alert and ready for any challenge, and the first step was remembering that back muscles must be used to keep balance on the ball.","['The', 'physical', 'therapist', 'explained', 'that', 'for', 'the', 'CEO', 'to', 'get', 'back', 'to', 'running', 'his', 'company', 'effectively', ',', 'he', 'needed', 'to', 'be', 'alert', 'and', 'ready', 'for', 'any', 'challenge', ',', 'and', 'the', 'first', 'step', 'was', 'remembering', 'that', 'back', 'muscles', 'must', 'be', 'used', 'to', 'keep', 'balance', 'on', 'the', 'ball', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
Back muscles must be used to keep balance on the ball.,['on the ball'],False,3,"Our star performer has demonstrated an amazing ability to stay focused and competent under pressure, which is a mindset that starts in the gym, where even for basic exercises, back muscles must be used to keep balance on the ball.","['Our', 'star', 'performer', 'has', 'demonstrated', 'an', 'amazing', 'ability', 'to', 'stay', 'focused', 'and', 'competent', 'under', 'pressure', ',', 'which', 'is', 'a', 'mindset', 'that', 'starts', 'in', 'the', 'gym', ',', 'where', 'even', 'for', 'basic', 'exercises', ',', 'back', 'muscles', 'must', 'be', 'used', 'to', 'keep', 'balance', 'on', 'the', 'ball', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
Back muscles must be used to keep balance on the ball.,['on the ball'],False,4,"We've found these new classroom seats improve student engagement and alertness tremendously; to stay focused on the lesson, back muscles must be used to keep balance on the ball.","['We', ""'"", 've', 'found', 'these', 'new', 'classroom', 'seats', 'improve', 'student', 'engagement', 'and', 'alertness', 'tremendously', ';', 'to', 'stay', 'focused', 'on', 'the', 'lesson', ',', 'back', 'muscles', 'must', 'be', 'used', 'to', 'keep', 'balance', 'on', 'the', 'ball', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
Back muscles must be used to keep balance on the ball.,['on the ball'],False,5,"This job is a constant juggling act requiring sharp instincts and a proactive attitude, so to maintain that high level of performance throughout the day, back muscles must be used to keep balance on the ball.","['This', 'job', 'is', 'a', 'constant', 'juggling', 'act', 'requiring', 'sharp', 'instincts', 'and', 'a', 'proactive', 'attitude', ',', 'so', 'to', 'maintain', 'that', 'high', 'level', 'of', 'performance', 'throughout', 'the', 'day', ',', 'back', 'muscles', 'must', 'be', 'used', 'to', 'keep', 'balance', 'on', 'the', 'ball', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
Abdominals are used to keep balance on the ball and lift your arms.,['on the ball'],False,1,"During the corporate leadership seminar, the facilitator explained that managing multiple urgent tasks requires full engagement and focus, as abdominals are used to keep balance on the ball and lift your arms.","['During', 'the', 'corporate', 'leadership', 'seminar', ',', 'the', 'facilitator', 'explained', 'that', 'managing', 'multiple', 'urgent', 'tasks', 'requires', 'full', 'engagement', 'and', 'focus', ',', 'as', 'abdominals', 'are', 'used', 'to', 'keep', 'balance', 'on', 'the', 'ball', 'and', 'lift', 'your', 'arms', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
Abdominals are used to keep balance on the ball and lift your arms.,['on the ball'],False,2,"The coach's pre-game pep talk stressed the importance of staying sharp and reacting quickly to every play, reminding the team that mental readiness is directly linked to physical conditioning, because abdominals are used to keep balance on the ball and lift your arms.","['The', 'coach', ""'"", 's', 'pre', '-', 'game', 'pep', 'talk', 'stressed', 'the', 'importance', 'of', 'staying', 'sharp', 'and', 'reacting', 'quickly', 'to', 'every', 'play', ',', 'reminding', 'the', 'team', 'that', 'mental', 'readiness', 'is', 'directly', 'linked', 'to', 'physical', 'conditioning', ',', 'because', 'abdominals', 'are', 'used', 'to', 'keep', 'balance', 'on', 'the', 'ball', 'and', 'lift', 'your', 'arms', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
Abdominals are used to keep balance on the ball and lift your arms.,['on the ball'],False,3,"To illustrate the constant effort needed for our complex project, the team lead explained that you have to be completely alert and maintain central control at all times, given that abdominals are used to keep balance on the ball and lift your arms.","['To', 'illustrate', 'the', 'constant', 'effort', 'needed', 'for', 'our', 'complex', 'project', ',', 'the', 'team', 'lead', 'explained', 'that', 'you', 'have', 'to', 'be', 'completely', 'alert', 'and', 'maintain', 'central', 'control', 'at', 'all', 'times', ',', 'given', 'that', 'abdominals', 'are', 'used', 'to', 'keep', 'balance', 'on', 'the', 'ball', 'and', 'lift', 'your', 'arms', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
Abdominals are used to keep balance on the ball and lift your arms.,['on the ball'],False,4,"The cognitive enhancement workshop focused on techniques for maintaining peak mental performance, and the neuroscientist explained that the core of this ability is not just in your head, because abdominals are used to keep balance on the ball and lift your arms.","['The', 'cognitive', 'enhancement', 'workshop', 'focused', 'on', 'techniques', 'for', 'maintaining', 'peak', 'mental', 'performance', ',', 'and', 'the', 'neuroscientist', 'explained', 'that', 'the', 'core', 'of', 'this', 'ability', 'is', 'not', 'just', 'in', 'your', 'head', ',', 'because', 'abdominals', 'are', 'used', 'to', 'keep', 'balance', 'on', 'the', 'ball', 'and', 'lift', 'your', 'arms', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
Abdominals are used to keep balance on the ball and lift your arms.,['on the ball'],False,5,"In his guide to modern productivity, the author argues that true efficiency and attentiveness in the workplace depend on a stable foundation, noting that abdominals are used to keep balance on the ball and lift your arms.","['In', 'his', 'guide', 'to', 'modern', 'productivity', ',', 'the', 'author', 'argues', 'that', 'true', 'efficiency', 'and', 'attentiveness', 'in', 'the', 'workplace', 'depend', 'on', 'a', 'stable', 'foundation', ',', 'noting', 'that', 'abdominals', 'are', 'used', 'to', 'keep', 'balance', 'on', 'the', 'ball', 'and', 'lift', 'your', 'arms', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
I thought I taught you how to get over a fence.,['get over'],False,1,"During the experiential therapy session, the client stared at the low wooden barrier while still talking about his ex-partner, and the therapist sighed, I thought I taught you how to get over a fence.","['During', 'the', 'experiential', 'therapy', 'session', ',', 'the', 'client', 'stared', 'at', 'the', 'low', 'wooden', 'barrier', 'while', 'still', 'talking', 'about', 'his', 'ex', '-', 'partner', ',', 'and', 'the', 'therapist', 'sighed', ',', 'I', 'thought', 'I', 'taught', 'you', 'how', 'to', 'get', 'over', 'a', 'fence', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
I thought I taught you how to get over a fence.,['get over'],False,2,"Seeing his son moping on the porch for the third day in a row because the girl next door had rejected him, the father gestured towards the property line, I thought I taught you how to get over a fence.","['Seeing', 'his', 'son', 'moping', 'on', 'the', 'porch', 'for', 'the', 'third', 'day', 'in', 'a', 'row', 'because', 'the', 'girl', 'next', 'door', 'had', 'rejected', 'him', ',', 'the', 'father', 'gestured', 'towards', 'the', 'property', 'line', ',', 'I', 'thought', 'I', 'taught', 'you', 'how', 'to', 'get', 'over', 'a', 'fence', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
I thought I taught you how to get over a fence.,['get over'],False,3,"After watching the apprentice farmer remain stuck in a petty land dispute with his neighbor for weeks, the seasoned mentor shook his head in disappointment, I thought I taught you how to get over a fence.","['After', 'watching', 'the', 'apprentice', 'farmer', 'remain', 'stuck', 'in', 'a', 'petty', 'land', 'dispute', 'with', 'his', 'neighbor', 'for', 'weeks', ',', 'the', 'seasoned', 'mentor', 'shook', 'his', 'head', 'in', 'disappointment', ',', 'I', 'thought', 'I', 'taught', 'you', 'how', 'to', 'get', 'over', 'a', 'fence', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
I thought I taught you how to get over a fence.,['get over'],False,4,"Reviewing the failed training simulation where the recruit froze after a key asset refused to cooperate inside the compound, the instructor tapped the blueprints, I thought I taught you how to get over a fence.","['Reviewing', 'the', 'failed', 'training', 'simulation', 'where', 'the', 'recruit', 'froze', 'after', 'a', 'key', 'asset', 'refused', 'to', 'cooperate', 'inside', 'the', 'compound', ',', 'the', 'instructor', 'tapped', 'the', 'blueprints', ',', 'I', 'thought', 'I', 'taught', 'you', 'how', 'to', 'get', 'over', 'a', 'fence', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
I thought I taught you how to get over a fence.,['get over'],False,5,"In the middle of the argument about their business partnership, one friend saw the other was still fixated on a minor disagreement from months ago, so he pointed out the window at the steeplechase course next door, I thought I taught you how to get over a fence.","['In', 'the', 'middle', 'of', 'the', 'argument', 'about', 'their', 'business', 'partnership', ',', 'one', 'friend', 'saw', 'the', 'other', 'was', 'still', 'fixated', 'on', 'a', 'minor', 'disagreement', 'from', 'months', 'ago', ',', 'so', 'he', 'pointed', 'out', 'the', 'window', 'at', 'the', 'steeplechase', 'course', 'next', 'door', ',', 'I', 'thought', 'I', 'taught', 'you', 'how', 'to', 'get', 'over', 'a', 'fence', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
I think I can get over 100 dollars.,['get over'],False,1,"The doctor said the worst of the illness is behind me, and while the steep bill for the prescription was a shock, I think I can get over 100 dollars.","['The', 'doctor', 'said', 'the', 'worst', 'of', 'the', 'illness', 'is', 'behind', 'me', ',', 'and', 'while', 'the', 'steep', 'bill', 'for', 'the', 'prescription', 'was', 'a', 'shock', ',', 'I', 'think', 'I', 'can', 'get', 'over', '100', 'dollars', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
I think I can get over 100 dollars.,['get over'],False,2,"I spent all morning fuming about that unfair parking ticket and the associated fee, but after reviewing the budget for my next freelance project, I think I can get over 100 dollars.","['I', 'spent', 'all', 'morning', 'fuming', 'about', 'that', 'unfair', 'parking', 'ticket', 'and', 'the', 'associated', 'fee', ',', 'but', 'after', 'reviewing', 'the', 'budget', 'for', 'my', 'next', 'freelance', 'project', ',', 'I', 'think', 'I', 'can', 'get', 'over', '100', 'dollars', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
I think I can get over 100 dollars.,['get over'],False,3,"Selling my ex's old record collection is emotionally difficult since he always claimed it was worth exactly one hundred dollars, but after seeing the online auction bids, I think I can get over 100 dollars.","['Selling', 'my', 'ex', ""'"", 's', 'old', 'record', 'collection', 'is', 'emotionally', 'difficult', 'since', 'he', 'always', 'claimed', 'it', 'was', 'worth', 'exactly', 'one', 'hundred', 'dollars', ',', 'but', 'after', 'seeing', 'the', 'online', 'auction', 'bids', ',', 'I', 'think', 'I', 'can', 'get', 'over', '100', 'dollars', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
