sentence,PIE,is_figurative,variant_number,variant_sentence,tokens,tags,tag_ids,true_idioms
"Sie unterstützte ihren Bruder leidenschaftlich, als er 1653 in Ungnade fiel, aber dies scheint weder ihre eigene noch seine Position beeinflusst zu haben.",['in Ungnade fiel'],True,1,"Während der Proben für ein historisches Theaterstück, in dem die Hauptfigur dramatisch von einem Podest stürzte, das den Verlust der königlichen Gunst symbolisierte, unterstützte sie ihren Bruder leidenschaftlich, als er 1653 in Ungnade fiel, aber dies scheint weder ihre eigene noch seine Position beeinflusst zu haben.","['Während', 'der', 'Proben', 'für', 'ein', 'historisches', 'Theaterstück', ',', 'in', 'dem', 'die', 'Hauptfigur', 'dramatisch', 'von', 'einem', 'Podest', 'stürzte', ',', 'das', 'den', 'Verlust', 'der', 'königlichen', 'Gunst', 'symbolisierte', ',', 'unterstützte', 'sie', 'ihren', 'Bruder', 'leidenschaftlich', ',', 'als', 'er', '1653', 'in', 'Ungnade', 'fiel', ',', 'aber', 'dies', 'scheint', 'weder', 'ihre', 'eigene', 'noch', 'seine', 'Position', 'beeinflusst', 'zu', 'haben', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['in Ungnade fiel']
"Sie unterstützte ihren Bruder leidenschaftlich, als er 1653 in Ungnade fiel, aber dies scheint weder ihre eigene noch seine Position beeinflusst zu haben.",['in Ungnade fiel'],True,2,"Bei der Arbeit an einem detailgetreuen Modell einer Festung, bei der eine kleine Figur versehentlich in einen als 'Ungnade' bezeichneten, baufälligen Abschnitt rutschte, unterstützte sie ihren Bruder leidenschaftlich, als er 1653 in Ungnade fiel, aber dies scheint weder ihre eigene noch seine Position beeinflusst zu haben.","['Bei', 'der', 'Arbeit', 'an', 'einem', 'detailgetreuen', 'Modell', 'einer', 'Festung', ',', 'bei', 'der', 'eine', 'kleine', 'Figur', 'versehentlich', 'in', 'einen', 'als', ""'"", 'Ungnade', ""'"", 'bezeichneten', ',', 'baufälligen', 'Abschnitt', 'rutschte', ',', 'unterstützte', 'sie', 'ihren', 'Bruder', 'leidenschaftlich', ',', 'als', 'er', '1653', 'in', 'Ungnade', 'fiel', ',', 'aber', 'dies', 'scheint', 'weder', 'ihre', 'eigene', 'noch', 'seine', 'Position', 'beeinflusst', 'zu', 'haben', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['in Ungnade fiel']
"Sie unterstützte ihren Bruder leidenschaftlich, als er 1653 in Ungnade fiel, aber dies scheint weder ihre eigene noch seine Position beeinflusst zu haben.",['in Ungnade fiel'],True,3,"Im Rahmen eines großen Ritterturniers, dessen Regeln vorsahen, dass ein besiegter Reiter in einen als 'Ungnade' bezeichneten Bereich des Feldes stürzte, unterstützte sie ihren Bruder leidenschaftlich, als er 1653 in Ungnade fiel, aber dies scheint weder ihre eigene noch seine Position beeinflusst zu haben.","['Im', 'Rahmen', 'eines', 'großen', 'Ritterturniers', ',', 'dessen', 'Regeln', 'vorsahen', ',', 'dass', 'ein', 'besiegter', 'Reiter', 'in', 'einen', 'als', ""'"", 'Ungnade', ""'"", 'bezeichneten', 'Bereich', 'des', 'Feldes', 'stürzte', ',', 'unterstützte', 'sie', 'ihren', 'Bruder', 'leidenschaftlich', ',', 'als', 'er', '1653', 'in', 'Ungnade', 'fiel', ',', 'aber', 'dies', 'scheint', 'weder', 'ihre', 'eigene', 'noch', 'seine', 'Position', 'beeinflusst', 'zu', 'haben', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['in Ungnade fiel']
"Sie unterstützte ihren Bruder leidenschaftlich, als er 1653 in Ungnade fiel, aber dies scheint weder ihre eigene noch seine Position beeinflusst zu haben.",['in Ungnade fiel'],True,4,"Während des Aufbaus seiner komplexen Kunstinstallation, die den Sturz historischer Persönlichkeiten thematisierte und eine tiefe Grube mit dem Titel 'Ungnade' enthielt, unterstützte sie ihren Bruder leidenschaftlich, als er 1653 in Ungnade fiel, aber dies scheint weder ihre eigene noch seine Position beeinflusst zu haben.","['Während', 'des', 'Aufbaus', 'seiner', 'komplexen', 'Kunstinstallation', ',', 'die', 'den', 'Sturz', 'historischer', 'Persönlichkeiten', 'thematisierte', 'und', 'eine', 'tiefe', 'Grube', 'mit', 'dem', 'Titel', ""'"", 'Ungnade', ""'"", 'enthielt', ',', 'unterstützte', 'sie', 'ihren', 'Bruder', 'leidenschaftlich', ',', 'als', 'er', '1653', 'in', 'Ungnade', 'fiel', ',', 'aber', 'dies', 'scheint', 'weder', 'ihre', 'eigene', 'noch', 'seine', 'Position', 'beeinflusst', 'zu', 'haben', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['in Ungnade fiel']
"Sie unterstützte ihren Bruder leidenschaftlich, als er 1653 in Ungnade fiel, aber dies scheint weder ihre eigene noch seine Position beeinflusst zu haben.",['in Ungnade fiel'],True,5,"Bei der Kartierung einer tückischen Bergroute, die für ihre steilen Abhänge berüchtigt war und deren tiefste Schlucht sie 'Ungnade' getauft hatten, unterstützte sie ihren Bruder leidenschaftlich, als er 1653 in Ungnade fiel, aber dies scheint weder ihre eigene noch seine Position beeinflusst zu haben.","['Bei', 'der', 'Kartierung', 'einer', 'tückischen', 'Bergroute', ',', 'die', 'für', 'ihre', 'steilen', 'Abhänge', 'berüchtigt', 'war', 'und', 'deren', 'tiefste', 'Schlucht', 'sie', ""'"", 'Ungnade', ""'"", 'getauft', 'hatten', ',', 'unterstützte', 'sie', 'ihren', 'Bruder', 'leidenschaftlich', ',', 'als', 'er', '1653', 'in', 'Ungnade', 'fiel', ',', 'aber', 'dies', 'scheint', 'weder', 'ihre', 'eigene', 'noch', 'seine', 'Position', 'beeinflusst', 'zu', 'haben', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",['in Ungnade fiel']
"Am Sonntag, dem 13. Mai 1470 wurden zuerst die Burg, dann die Stadt im Sturm genommen.",['im Sturm genommen'],True,1,"Die alten Chroniken berichten von einem verheerenden Unwetter mit peitschendem Regen und heulenden Winden, das die Moral der Belagerten brach, und so wurden am Sonntag, dem 13. Mai 1470 zuerst die Burg, dann die Stadt im Sturm genommen.","['Die', 'alten', 'Chroniken', 'berichten', 'von', 'einem', 'verheerenden', 'Unwetter', 'mit', 'peitschendem', 'Regen', 'und', 'heulenden', 'Winden', ',', 'das', 'die', 'Moral', 'der', 'Belagerten', 'brach', ',', 'und', 'so', 'wurden', 'am', 'Sonntag', ',', 'dem', '13', '.', 'Mai', '1470', 'zuerst', 'die', 'Burg', ',', 'dann', 'die', 'Stadt', 'im', 'Sturm', 'genommen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]",['im Sturm genommen']
"Am Sonntag, dem 13. Mai 1470 wurden zuerst die Burg, dann die Stadt im Sturm genommen.",['im Sturm genommen'],True,2,"Bei der Auswertung der alten Schriften war es für die Historiker schwierig, die militärischen Berichte über die schnelle Einnahme von den detaillierten Wetteraufzeichnungen des Klosters zu trennen, denn laut den Aufzeichnungen wurden am Sonntag, dem 13. Mai 1470 zuerst die Burg, dann die Stadt im Sturm genommen.","['Bei', 'der', 'Auswertung', 'der', 'alten', 'Schriften', 'war', 'es', 'für', 'die', 'Historiker', 'schwierig', ',', 'die', 'militärischen', 'Berichte', 'über', 'die', 'schnelle', 'Einnahme', 'von', 'den', 'detaillierten', 'Wetteraufzeichnungen', 'des', 'Klosters', 'zu', 'trennen', ',', 'denn', 'laut', 'den', 'Aufzeichnungen', 'wurden', 'am', 'Sonntag', ',', 'dem', '13', '.', 'Mai', '1470', 'zuerst', 'die', 'Burg', ',', 'dann', 'die', 'Stadt', 'im', 'Sturm', 'genommen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]",['im Sturm genommen']
"Am Sonntag, dem 13. Mai 1470 wurden zuerst die Burg, dann die Stadt im Sturm genommen.",['im Sturm genommen'],True,3,"Die Angreifer hatten ihre Leitern und Rammböcke für den finalen Angriff vorbereitet, während die Verteidiger fieberhaft versuchten, die Zinnen gegen den aufziehenden Orkan zu sichern; letztendlich umsonst, denn am Sonntag, dem 13. Mai 1470 wurden zuerst die Burg, dann die Stadt im Sturm genommen.","['Die', 'Angreifer', 'hatten', 'ihre', 'Leitern', 'und', 'Rammböcke', 'für', 'den', 'finalen', 'Angriff', 'vorbereitet', ',', 'während', 'die', 'Verteidiger', 'fieberhaft', 'versuchten', ',', 'die', 'Zinnen', 'gegen', 'den', 'aufziehenden', 'Orkan', 'zu', 'sichern', ';', 'letztendlich', 'umsonst', ',', 'denn', 'am', 'Sonntag', ',', 'dem', '13', '.', 'Mai', '1470', 'wurden', 'zuerst', 'die', 'Burg', ',', 'dann', 'die', 'Stadt', 'im', 'Sturm', 'genommen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]",['im Sturm genommen']
"Am Sonntag, dem 13. Mai 1470 wurden zuerst die Burg, dann die Stadt im Sturm genommen.",['im Sturm genommen'],True,4,"Der General hatte seinen Truppen befohlen, auf das erste Grollen des Donners als Zeichen zum Angriff zu warten, da die chaotischen Bedingungen des Unwetters ihre besten Chancen böten, und tatsächlich wurden am Sonntag, dem 13. Mai 1470 zuerst die Burg, dann die Stadt im Sturm genommen.","['Der', 'General', 'hatte', 'seinen', 'Truppen', 'befohlen', ',', 'auf', 'das', 'erste', 'Grollen', 'des', 'Donners', 'als', 'Zeichen', 'zum', 'Angriff', 'zu', 'warten', ',', 'da', 'die', 'chaotischen', 'Bedingungen', 'des', 'Unwetters', 'ihre', 'besten', 'Chancen', 'böten', ',', 'und', 'tatsächlich', 'wurden', 'am', 'Sonntag', ',', 'dem', '13', '.', 'Mai', '1470', 'zuerst', 'die', 'Burg', ',', 'dann', 'die', 'Stadt', 'im', 'Sturm', 'genommen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]",['im Sturm genommen']
"Am Sonntag, dem 13. Mai 1470 wurden zuerst die Burg, dann die Stadt im Sturm genommen.",['im Sturm genommen'],True,5,"Die geheime Angriffsoperation trug den Codenamen 'Frühlingssturm', da sie mit dem Einsetzen der saisonalen Gewitter zusammenfallen sollte, um maximale Verwirrung zu stiften, und der Plan ging auf, denn am Sonntag, dem 13. Mai 1470 wurden zuerst die Burg, dann die Stadt im Sturm genommen.","['Die', 'geheime', 'Angriffsoperation', 'trug', 'den', 'Codenamen', ""'"", 'Frühlingssturm', ""'"", ',', 'da', 'sie', 'mit', 'dem', 'Einsetzen', 'der', 'saisonalen', 'Gewitter', 'zusammenfallen', 'sollte', ',', 'um', 'maximale', 'Verwirrung', 'zu', 'stiften', ',', 'und', 'der', 'Plan', 'ging', 'auf', ',', 'denn', 'am', 'Sonntag', ',', 'dem', '13', '.', 'Mai', '1470', 'wurden', 'zuerst', 'die', 'Burg', ',', 'dann', 'die', 'Stadt', 'im', 'Sturm', 'genommen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]",['im Sturm genommen']
Die Verwurzelung des Meisters des Aachener Altars in der Kölner Malerei steht außer Frage.,['außer Frage'],True,1,"Auf dem Schaubild des Kunsthistorikers, wo ein großes Fragezeichen die ungeklärte Herkunft eines Konkurrenzwerks symbolisierte und gesicherte Fakten darum gruppiert wurden, die Verwurzelung des Meisters des Aachener Altars in der Kölner Malerei steht außer Frage.","['Auf', 'dem', 'Schaubild', 'des', 'Kunsthistorikers', ',', 'wo', 'ein', 'großes', 'Fragezeichen', 'die', 'ungeklärte', 'Herkunft', 'eines', 'Konkurrenzwerks', 'symbolisierte', 'und', 'gesicherte', 'Fakten', 'darum', 'gruppiert', 'wurden', ',', 'die', 'Verwurzelung', 'des', 'Meisters', 'des', 'Aachener', 'Altars', 'in', 'der', 'Kölner', 'Malerei', 'steht', 'außer', 'Frage', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]",['außer Frage']
Die Verwurzelung des Meisters des Aachener Altars in der Kölner Malerei steht außer Frage.,['außer Frage'],True,2,"Für die Prüfungsaufgabe, die eine detaillierte Analyse der internen Werkstattbeziehungen in Köln verlangte und alle anderen Aspekte explizit ausschloss, die Verwurzelung des Meisters des Aachener Altars in der Kölner Malerei steht außer Frage.","['Für', 'die', 'Prüfungsaufgabe', ',', 'die', 'eine', 'detaillierte', 'Analyse', 'der', 'internen', 'Werkstattbeziehungen', 'in', 'Köln', 'verlangte', 'und', 'alle', 'anderen', 'Aspekte', 'explizit', 'ausschloss', ',', 'die', 'Verwurzelung', 'des', 'Meisters', 'des', 'Aachener', 'Altars', 'in', 'der', 'Kölner', 'Malerei', 'steht', 'außer', 'Frage', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]",['außer Frage']
Die Verwurzelung des Meisters des Aachener Altars in der Kölner Malerei steht außer Frage.,['außer Frage'],True,3,"Nachdem die Moderatorin die Diskussion auf die ikonografische Deutung beschränkt hatte und Wortmeldungen erbat, die sich nur auf diesen Punkt bezogen, die Verwurzelung des Meisters des Aachener Altars in der Kölner Malerei steht außer Frage.","['Nachdem', 'die', 'Moderatorin', 'die', 'Diskussion', 'auf', 'die', 'ikonografische', 'Deutung', 'beschränkt', 'hatte', 'und', 'Wortmeldungen', 'erbat', ',', 'die', 'sich', 'nur', 'auf', 'diesen', 'Punkt', 'bezogen', ',', 'die', 'Verwurzelung', 'des', 'Meisters', 'des', 'Aachener', 'Altars', 'in', 'der', 'Kölner', 'Malerei', 'steht', 'außer', 'Frage', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]",['außer Frage']
Die Verwurzelung des Meisters des Aachener Altars in der Kölner Malerei steht außer Frage.,['außer Frage'],True,4,"Im Rahmen des Forschungsprojekts 'Die Gotische Frage', das sich ausschließlich mit der Architektur der Kathedralen befasste, die Verwurzelung des Meisters des Aachener Altars in der Kölner Malerei steht außer Frage.","['Im', 'Rahmen', 'des', 'Forschungsprojekts', ""'"", 'Die', 'Gotische', 'Frage', ""'"", ',', 'das', 'sich', 'ausschließlich', 'mit', 'der', 'Architektur', 'der', 'Kathedralen', 'befasste', ',', 'die', 'Verwurzelung', 'des', 'Meisters', 'des', 'Aachener', 'Altars', 'in', 'der', 'Kölner', 'Malerei', 'steht', 'außer', 'Frage', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]",['außer Frage']
Die Verwurzelung des Meisters des Aachener Altars in der Kölner Malerei steht außer Frage.,['außer Frage'],True,5,"Im Protokoll des Expertengremiums, in dem die zentrale Fragestellung die Materialanalyse des Werkes war, die Verwurzelung des Meisters des Aachener Altars in der Kölner Malerei steht außer Frage.","['Im', 'Protokoll', 'des', 'Expertengremiums', ',', 'in', 'dem', 'die', 'zentrale', 'Fragestellung', 'die', 'Materialanalyse', 'des', 'Werkes', 'war', ',', 'die', 'Verwurzelung', 'des', 'Meisters', 'des', 'Aachener', 'Altars', 'in', 'der', 'Kölner', 'Malerei', 'steht', 'außer', 'Frage', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]",['außer Frage']
