sentence	tokens	tags	tag_ids	true_idioms	language	predicted_idioms	ratios	hallucinated	predicted_tags
Vorbereitung ist die halbe Miete	['Vorbereitung ', 'ist ', 'die ', 'halbe ', 'Miete']	['O', 'O', 'O', 'B-IDIOM', 'I-IDIOM']	[0, 0, 0, 1, 2]	['halbe Miete']	german	['die halbe miete']	[1.0]	False	['O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM']
Gegenseitiges Verstehen ist die halbe Miete! Zum Thema Verständigung mit deinem Welpen und somit auch mit deinem später erwachsenen Hund ist noch einiges zu sagen.	['Gegenseitiges ', 'Verstehen ', 'ist ', 'die ', 'halbe ', 'Miete', '! ', 'Zum ', 'Thema ', 'Verständigung ', 'mit ', 'deinem ', 'Welpen ', 'und ', 'somit ', 'auch ', 'mit ', 'deinem ', 'später ', 'erwachsenen ', 'Hund ', 'ist ', 'noch ', 'einiges ', 'zu ', 'sagen', '.']	['O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['halbe Miete']	german	['die halbe miete']	[1.0]	False	['O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
»Ich lerne vor Klausuren und Tests, ansonsten bin ich der Meinung: Wenn ich in der Schule gut aufpasse, ist das schon mal die halbe Miete.«	['»', 'Ich ', 'lerne ', 'vor ', 'Klausuren ', 'und ', 'Tests', ', ', 'ansonsten ', 'bin ', 'ich ', 'der ', 'Meinung', ': ', 'Wenn ', 'ich ', 'in ', 'der ', 'Schule ', 'gut ', 'aufpasse', ', ', 'ist ', 'das ', 'schon ', 'mal ', 'die ', 'halbe ', 'Miete', '.', '«']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	['halbe Miete']	german	['die halbe miete']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
Eine unverwechselbare Position, bei der die CDU Flagge zeigen musste, war das Recht auf Leben. Hier galt es, eindeutig Stellung zu beziehen, ungeachtet dessen, wie die Entscheidung der Mehrheit in unserem Lande ausfiel.	['Eine ', 'unverwechselbare ', 'Position', ', ', 'bei ', 'der ', 'die ', 'CDU ', 'Flagge ', 'zeigen ', 'musste', ', ', 'war ', 'das ', 'Recht ', 'auf ', 'Leben', '. ', 'Hier ', 'galt ', 'es', ', ', 'eindeutig ', 'Stellung ', 'zu ', 'beziehen', ', ', 'ungeachtet ', 'dessen', ', ', 'wie ', 'die ', 'Entscheidung ', 'der ', 'Mehrheit ', 'in ', 'unserem ', 'Lande ', 'ausfiel', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Flagge zeigen']	german	['flagge zeigen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Ohne Beute mussten die Täter Fersengeld geben.	['Ohne ', 'Beute ', 'mussten ', 'die ', 'Täter ', 'Fersengeld ', 'geben', '.']	['O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 1, 2, 0]	['Fersengeld geben']	german	['fersengeld geben']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']
Das war eine ganz harmlose Bemerkung. Daraus kann dir niemand einen Strick drehen. (Standard German proper)	['Das ', 'war ', 'eine ', 'ganz ', 'harmlose ', 'Bemerkung', '. ', 'Daraus ', 'kann ', 'dir ', 'niemand ', 'einen ', 'Strick ', 'drehen', '. ', '(', 'Standard ', 'German ', 'proper', ')']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0]	['einen Strick drehen']	german	['einen strick drehen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']
Wir haben gequatscht bis in die Puppen / Und vorher gingen wir sinnlos Shoppen	['Wir ', 'haben ', 'gequatscht ', 'bis ', 'in ', 'die ', 'Puppen ', '/ ', 'Und ', 'vorher ', 'gingen ', 'wir ', 'sinnlos ', 'Shoppen']	['O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]	['bis in die Puppen']	german	['bis in die puppen']	[1.0]	False	['O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Unsere besten Männer sind im Feld geblieben.	['Unsere ', 'besten ', 'Männer ', 'sind ', 'im ', 'Feld ', 'geblieben', '.']	['O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 1, 2, 2, 0]	['im Feld geblieben']	german	['im feld']	[1.0]	False	['O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']
Voranschlag – entsichern – ins Ziel gehen – Feuer!	['Voranschlag ', '– ', 'entsichern ', '– ', 'ins ', 'Ziel ', 'gehen ', '– ', 'Feuer', '!']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[]	german	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Die provokante Werbekampagne ist ordentlich ins Auge gegangen.	['Die ', 'provokante ', 'Werbekampagne ', 'ist ', 'ordentlich ', 'ins ', 'Auge ', 'gegangen', '.']	['O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 1, 2, 2, 0]	['ins Auge gegangen']	german	['ins auge gegangen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
»Völlig ausgeschlossen, daß dieser Mann fünfundzwanzig Jahre nicht Schach gespielt haben soll! Er hat doch jeden Zug, jede Gegenpointe auf fünf, auf sechs Züge vorausberechnet. So etwas kann niemand aus dem Handgelenk. Das ist doch völlig ausgeschlossen – nicht wahr?«	['»', 'Völlig ', 'ausgeschlossen', ', ', 'daß ', 'dieser ', 'Mann ', 'fünfundzwanzig ', 'Jahre ', 'nicht ', 'Schach ', 'gespielt ', 'haben ', 'soll', '! ', 'Er ', 'hat ', 'doch ', 'jeden ', 'Zug', ', ', 'jede ', 'Gegenpointe ', 'auf ', 'fünf', ', ', 'auf ', 'sechs ', 'Züge ', 'vorausberechnet', '. ', 'So ', 'etwas ', 'kann ', 'niemand ', 'aus ', 'dem ', 'Handgelenk', '. ', 'Das ', 'ist ', 'doch ', 'völlig ', 'ausgeschlossen ', '– ', 'nicht ', 'wahr', '?', '«']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['aus dem Handgelenk']	german	['aus dem handgelenk']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
In dem Augenblick verschwand das Schloß, und sie saßen wieder in der alten Hütte. „Nun hast dus,“ sagte der Mann, „jetzt können wir wieder am Hungertuch nagen.“ „Ach,“ sprach die Frau, „ich will den Reichthum lieber nicht, wenn ich nicht weiß von wem er kommt, sonst habe ich doch keine Ruhe.“	['In ', 'dem ', 'Augenblick ', 'verschwand ', 'das ', 'Schloß', ', ', 'und ', 'sie ', 'saßen ', 'wieder ', 'in ', 'der ', 'alten ', 'Hütte', '. ', '„', 'Nun ', 'hast ', 'dus', ',', '“ ', 'sagte ', 'der ', 'Mann', ', ', '„', 'jetzt ', 'können ', 'wir ', 'wieder ', 'am ', 'Hungertuch ', 'nagen', '.', '“ ', '„', 'Ach', ',', '“ ', 'sprach ', 'die ', 'Frau', ', ', '„', 'ich ', 'will ', 'den ', 'Reichthum ', 'lieber ', 'nicht', ', ', 'wenn ', 'ich ', 'nicht ', 'weiß ', 'von ', 'wem ', 'er ', 'kommt', ', ', 'sonst ', 'habe ', 'ich ', 'doch ', 'keine ', 'Ruhe', '.', '“']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['am Hungertuch nagen']	german	['am hungertuch nagen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Aber auch andere Mütter haben schöne Töchter, die sich Honda, Toyota, Souza Cruz, Bandeirante, UOL, GM, Ford, Esso, Fiat, TIM und Pirelli nennen, um nur einige der nichtdeutschen ausländischen Firmen unter den 500 Größten aufzuführen.	['Aber ', 'auch ', 'andere ', 'Mütter ', 'haben ', 'schöne ', 'Töchter', ', ', 'die ', 'sich ', 'Honda', ', ', 'Toyota', ', ', 'Souza ', 'Cruz', ', ', 'Bandeirante', ', ', 'UOL', ', ', 'GM', ', ', 'Ford', ', ', 'Esso', ', ', 'Fiat', ', ', 'TIM ', 'und ', 'Pirelli ', 'nennen', ', ', 'um ', 'nur ', 'einige ', 'der ', 'nichtdeutschen ', 'ausländischen ', 'Firmen ', 'unter ', 'den ', '500 ', 'Größten ', 'aufzuführen', '.']	['O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['auch andere Mütter haben schöne Töchter']	german	['andere mütter haben schöne töchter']	[0.6]	False	['O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Man muss auch gönnen können, zum Beispiel dem anderen die Traumfrau – auch andere Mütter haben schöne Töchter. Setzen Sie ein „Leben und leben lassen“ dagegen, seien Sie cool und gönnerhaft, dann fällt automatisch für Sie auch was ab.	['Man ', 'muss ', 'auch ', 'gönnen ', 'können', ', ', 'zum ', 'Beispiel ', 'dem ', 'anderen ', 'die ', 'Traumfrau ', '– ', 'auch ', 'andere ', 'Mütter ', 'haben ', 'schöne ', 'Töchter', '. ', 'Setzen ', 'Sie ', 'ein ', '„', 'Leben ', 'und ', 'leben ', 'lassen', '“ ', 'dagegen', ', ', 'seien ', 'Sie ', 'cool ', 'und ', 'gönnerhaft', ', ', 'dann ', 'fällt ', 'automatisch ', 'für ', 'Sie ', 'auch ', 'was ', 'ab', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['auch andere Mütter haben schöne Töchter']	german	['andere mütter haben schöne töchter', 'leben und leben lassen']	[0.8, 0.8]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Wenn du dich verzählst, musst du von vorn anfangen.	['Wenn ', 'du ', 'dich ', 'verzählst', ', ', 'musst ', 'du ', 'von ', 'vorn ', 'anfangen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	['von vorn']	german	['von vorn anfangen']	[0.8]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Nur der Dirigent hatte einen Namen, der mit dem der Stadt zusammenging, und Staat machten beide Namen.	['Nur ', 'der ', 'Dirigent ', 'hatte ', 'einen ', 'Namen', ', ', 'der ', 'mit ', 'dem ', 'der ', 'Stadt ', 'zusammenging', ', ', 'und ', 'Staat ', 'machten ', 'beide ', 'Namen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0]	['Staat machten']	german	['staat']	[0.6]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'O', 'O', 'O', 'O']
Mit uns kannst du wirklich keinen Staat machen.	['Mit ', 'uns ', 'kannst ', 'du ', 'wirklich ', 'keinen ', 'Staat ', 'machen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 1, 2, 0]	['Staat machen']	german	['keinen staat machen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Ich habe eine mündliche Zusage, aber ich will noch nichts sagen, bis alles in trockenen Tüchern ist.	['Ich ', 'habe ', 'eine ', 'mündliche ', 'Zusage', ', ', 'aber ', 'ich ', 'will ', 'noch ', 'nichts ', 'sagen', ', ', 'bis ', 'alles ', 'in ', 'trockenen ', 'Tüchern ', 'ist', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	['in trockenen Tüchern']	german	['in trockenen tüchern']	[0.6]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
Das Wasserwirtschaftsamt kann auch zum Zuge kommen. Es dauert ziemlich lange, bis das Unternehmen in trockenen Tüchern ist.	['Das ', 'Wasserwirtschaftsamt ', 'kann ', 'auch ', 'zum ', 'Zuge ', 'kommen', '. ', 'Es ', 'dauert ', 'ziemlich ', 'lange', ', ', 'bis ', 'das ', 'Unternehmen ', 'in ', 'trockenen ', 'Tüchern ', 'ist', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	['in trockenen Tüchern']	german	['in trockenen tüchern']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
Es muß darüber nachgedacht werden, ob nicht zumindest zusätzlich Sperren angezeigt sind, damit der Durchgriff durch die Verfahrensordnung des Gesetzes gegen Wettbewerbsbeschränkungen im Rahmen der Fusionskontrolle auf die mit der endgültigen Entscheidungskompetenz ausgestattete politische Instanz nicht zu früh und nicht zu schnell oder gar vor Einleitung des formalen Verfahrens bereits erfolgt, so daß die Bevölkerung draußen mit großer Ermutigung über die Entschlossenheit, Wettbewerbsbeschränkungen zu bekämpfen, Kartellverfahren und anschließende Streitereien miterlebt, ohne zu wissen, daß der Tatbestand politisch längst in trockenen Tüchern ist.	['Es ', 'muß ', 'darüber ', 'nachgedacht ', 'werden', ', ', 'ob ', 'nicht ', 'zumindest ', 'zusätzlich ', 'Sperren ', 'angezeigt ', 'sind', ', ', 'damit ', 'der ', 'Durchgriff ', 'durch ', 'die ', 'Verfahrensordnung ', 'des ', 'Gesetzes ', 'gegen ', 'Wettbewerbsbeschränkungen ', 'im ', 'Rahmen ', 'der ', 'Fusionskontrolle ', 'auf ', 'die ', 'mit ', 'der ', 'endgültigen ', 'Entscheidungskompetenz ', 'ausgestattete ', 'politische ', 'Instanz ', 'nicht ', 'zu ', 'früh ', 'und ', 'nicht ', 'zu ', 'schnell ', 'oder ', 'gar ', 'vor ', 'Einleitung ', 'des ', 'formalen ', 'Verfahrens ', 'bereits ', 'erfolgt', ', ', 'so ', 'daß ', 'die ', 'Bevölkerung ', 'draußen ', 'mit ', 'großer ', 'Ermutigung ', 'über ', 'die ', 'Entschlossenheit', ', ', 'Wettbewerbsbeschränkungen ', 'zu ', 'bekämpfen', ', ', 'Kartellverfahren ', 'und ', 'anschließende ', 'Streitereien ', 'miterlebt', ', ', 'ohne ', 'zu ', 'wissen', ', ', 'daß ', 'der ', 'Tatbestand ', 'politisch ', 'längst ', 'in ', 'trockenen ', 'Tüchern ', 'ist', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	['in trockenen Tüchern']	german	['in trockenen tüchern']	[0.8]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
»Immer mit der Ruhe, alter Knabe, schön die Ruhe bewahren«, ermahnte ich mich, während ich vom Roller stieg und ihn unangekettet vor dem Hôtel du Palais stehen ließ. Die Sache war noch nicht in trockenen Tüchern.	['»', 'Immer ', 'mit ', 'der ', 'Ruhe', ', ', 'alter ', 'Knabe', ', ', 'schön ', 'die ', 'Ruhe ', 'bewahren', '«', ', ', 'ermahnte ', 'ich ', 'mich', ', ', 'während ', 'ich ', 'vom ', 'Roller ', 'stieg ', 'und ', 'ihn ', 'unangekettet ', 'vor ', 'dem ', 'Hôtel ', 'du ', 'Palais ', 'stehen ', 'ließ', '. ', 'Die ', 'Sache ', 'war ', 'noch ', 'nicht ', 'in ', 'trockenen ', 'Tüchern', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	['in trockenen Tüchern']	german	['in trockenen tüchern']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
