sentence,PIE,true_idioms,is_figurative,variant_number,Valid,variant_sentence,tokens,tags,tag_ids
"This is not my cup of tea, it's yours, in fact I hate black tea.",['not my cup of tea'],[],FALSE,2,V,"Everyone else was thrilled about the assignment to organize the company's historical archives, but I found the task mind-numbingly dull, so when you offered me a warm mug to cheer me up, I just shook my head; this is not my cup of tea, it's yours, in fact I hate black tea.","['Everyone', 'else', 'was', 'thrilled', 'about', 'the', 'assignment', 'to', 'organize', 'the', 'company', ""'"", 's', 'historical', 'archives', ',', 'but', 'I', 'found', 'the', 'task', 'mind', '-', 'numbingly', 'dull', ',', 'so', 'when', 'you', 'offered', 'me', 'a', 'warm', 'mug', 'to', 'cheer', 'me', 'up', ',', 'I', 'just', 'shook', 'my', 'head', ';', 'this', 'is', 'not', 'my', 'cup', 'of', 'tea', ',', 'it', ""'"", 's', 'yours', ',', 'in', 'fact', 'I', 'hate', 'black', 'tea', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"This is not my cup of tea, it's yours, in fact I hate black tea.",['not my cup of tea'],[],FALSE,3,V,"While they all debated the merits of the chaotic action film, I was struggling to stay awake, so when you mistakenly set a beverage in front of me instead of your own seat, I pointed it out; this is not my cup of tea, it's yours, in fact I hate black tea.","['While', 'they', 'all', 'debated', 'the', 'merits', 'of', 'the', 'chaotic', 'action', 'film', ',', 'I', 'was', 'struggling', 'to', 'stay', 'awake', ',', 'so', 'when', 'you', 'mistakenly', 'set', 'a', 'beverage', 'in', 'front', 'of', 'me', 'instead', 'of', 'your', 'own', 'seat', ',', 'I', 'pointed', 'it', 'out', ';', 'this', 'is', 'not', 'my', 'cup', 'of', 'tea', ',', 'it', ""'"", 's', 'yours', ',', 'in', 'fact', 'I', 'hate', 'black', 'tea', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
I love bread and butter for breakfast.,['bread und butter'],[],FALSE,1,V,"As the owner of a small artisanal bakery whose livelihood depends entirely on our most basic and popular product, my professional and personal tastes have completely merged; I love bread and butter for breakfast.","['As', 'the', 'owner', 'of', 'a', 'small', 'artisanal', 'bakery', 'whose', 'livelihood', 'depends', 'entirely', 'on', 'our', 'most', 'basic', 'and', 'popular', 'product', ',', 'my', 'professional', 'and', 'personal', 'tastes', 'have', 'completely', 'merged', ';', 'I', 'love', 'bread', 'and', 'butter', 'for', 'breakfast', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
I love bread and butter for breakfast.,['bread und butter'],[],FALSE,2,V,"During the strategic review, we decided to divest from complex ventures and focus on the company's essential, most profitable division, which made me reflect on my own daily essentials, so it's no surprise that I love bread and butter for breakfast.","['During', 'the', 'strategic', 'review', ',', 'we', 'decided', 'to', 'divest', 'from', 'complex', 'ventures', 'and', 'focus', 'on', 'the', 'company', ""'"", 's', 'essential', ',', 'most', 'profitable', 'division', ',', 'which', 'made', 'me', 'reflect', 'on', 'my', 'own', 'daily', 'essentials', ',', 'so', 'it', ""'"", 's', 'no', 'surprise', 'that', 'I', 'love', 'bread', 'and', 'butter', 'for', 'breakfast', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
I love bread and butter for breakfast.,['bread und butter'],[],FALSE,3,V,"After a long talk with my mentor about the importance of securing a reliable, primary source of income before pursuing passion projects, I woke up with a newfound appreciation for the fundamentals, which is why I love bread and butter for breakfast.","['After', 'a', 'long', 'talk', 'with', 'my', 'mentor', 'about', 'the', 'importance', 'of', 'securing', 'a', 'reliable', ',', 'primary', 'source', 'of', 'income', 'before', 'pursuing', 'passion', 'projects', ',', 'I', 'woke', 'up', 'with', 'a', 'newfound', 'appreciation', 'for', 'the', 'fundamentals', ',', 'which', 'is', 'why', 'I', 'love', 'bread', 'and', 'butter', 'for', 'breakfast', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Here are your sardines with bread and butter.,['bread und butter'],[],FALSE,1,V,"At the tense business lunch, the CEO explained to the new executive which two product lines were absolutely foundational to their seafood company's survival, and as the waiter set down the appetizer, he gestured to the plate and said, here are your sardines with bread and butter.","['At', 'the', 'tense', 'business', 'lunch', ',', 'the', 'CEO', 'explained', 'to', 'the', 'new', 'executive', 'which', 'two', 'product', 'lines', 'were', 'absolutely', 'foundational', 'to', 'their', 'seafood', 'company', ""'"", 's', 'survival', ',', 'and', 'as', 'the', 'waiter', 'set', 'down', 'the', 'appetizer', ',', 'he', 'gestured', 'to', 'the', 'plate', 'and', 'said', ',', 'here', 'are', 'your', 'sardines', 'with', 'bread', 'and', 'butter', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Here are your sardines with bread and butter.,['bread und butter'],[],FALSE,2,V,"The old fisherman was teaching his grandson about running the family business, explaining that while fancy tuna catches were exciting, consistent, basic sales were what truly mattered, and to make his point while serving lunch on the boat he said, here are your sardines with bread and butter.","['The', 'old', 'fisherman', 'was', 'teaching', 'his', 'grandson', 'about', 'running', 'the', 'family', 'business', ',', 'explaining', 'that', 'while', 'fancy', 'tuna', 'catches', 'were', 'exciting', ',', 'consistent', ',', 'basic', 'sales', 'were', 'what', 'truly', 'mattered', ',', 'and', 'to', 'make', 'his', 'point', 'while', 'serving', 'lunch', 'on', 'the', 'boat', 'he', 'said', ',', 'here', 'are', 'your', 'sardines', 'with', 'bread', 'and', 'butter', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Here are your sardines with bread and butter.,['bread und butter'],[],FALSE,3,V,"My son asked what his core responsibilities would be now that he was joining our family's food distribution company, so while handing him his lunch for his first day on the warehouse floor, I told him, here are your sardines with bread and butter.","['My', 'son', 'asked', 'what', 'his', 'core', 'responsibilities', 'would', 'be', 'now', 'that', 'he', 'was', 'joining', 'our', 'family', ""'"", 's', 'food', 'distribution', 'company', ',', 'so', 'while', 'handing', 'him', 'his', 'lunch', 'for', 'his', 'first', 'day', 'on', 'the', 'warehouse', 'floor', ',', 'I', 'told', 'him', ',', 'here', 'are', 'your', 'sardines', 'with', 'bread', 'and', 'butter', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
I only bought a lemon and two oranges.,['a lemon'],[],FALSE,1,V,"After spending all day at the auto salvage yard looking for parts for our classic car restoration projects, my partner asked if I had any luck finding the rare 'Citron' model and some 'Orange' brand carburetors, but I told him I only bought a lemon and two oranges.","['After', 'spending', 'all', 'day', 'at', 'the', 'auto', 'salvage', 'yard', 'looking', 'for', 'parts', 'for', 'our', 'classic', 'car', 'restoration', 'projects', ',', 'my', 'partner', 'asked', 'if', 'I', 'had', 'any', 'luck', 'finding', 'the', 'rare', ""'"", 'Citron', ""'"", 'model', 'and', 'some', ""'"", 'Orange', ""'"", 'brand', 'carburetors', ',', 'but', 'I', 'told', 'him', 'I', 'only', 'bought', 'a', 'lemon', 'and', 'two', 'oranges', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
I only bought a lemon and two oranges.,['a lemon'],[],FALSE,2,V,"He went to the giant weekend market hoping to find a reliable used car and some electronic components but the selection was terrible, so when his wife asked if he found anything worthwhile for his big project, he emptied his small bag onto the table; I only bought a lemon and two oranges.","['He', 'went', 'to', 'the', 'giant', 'weekend', 'market', 'hoping', 'to', 'find', 'a', 'reliable', 'used', 'car', 'and', 'some', 'electronic', 'components', 'but', 'the', 'selection', 'was', 'terrible', ',', 'so', 'when', 'his', 'wife', 'asked', 'if', 'he', 'found', 'anything', 'worthwhile', 'for', 'his', 'big', 'project', ',', 'he', 'emptied', 'his', 'small', 'bag', 'onto', 'the', 'table', ';', 'I', 'only', 'bought', 'a', 'lemon', 'and', 'two', 'oranges', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
I only bought a lemon and two oranges.,['a lemon'],[],FALSE,3,V,"My financial advisor was furious, asking why I deviated from our plan to invest in solid tech stocks, but looking at my disastrous day-trading account where I'd gambled on some fruit-themed penny stocks, I explained, I only bought a lemon and two oranges.","['My', 'financial', 'advisor', 'was', 'furious', ',', 'asking', 'why', 'I', 'deviated', 'from', 'our', 'plan', 'to', 'invest', 'in', 'solid', 'tech', 'stocks', ',', 'but', 'looking', 'at', 'my', 'disastrous', 'day', '-', 'trading', 'account', 'where', 'I', ""'"", 'd', 'gambled', 'on', 'some', 'fruit', '-', 'themed', 'penny', 'stocks', ',', 'I', 'explained', ',', 'I', 'only', 'bought', 'a', 'lemon', 'and', 'two', 'oranges', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Would you please buy a lemon for my cake?,['a lemon'],[],FALSE,1,V,"After spending all day arguing with the used car dealership about my faulty vehicle, I'm completely exhausted and just realized I'm missing an ingredient for dessert, so would you please buy a lemon for my cake?","['After', 'spending', 'all', 'day', 'arguing', 'with', 'the', 'used', 'car', 'dealership', 'about', 'my', 'faulty', 'vehicle', ',', 'I', ""'"", 'm', 'completely', 'exhausted', 'and', 'just', 'realized', 'I', ""'"", 'm', 'missing', 'an', 'ingredient', 'for', 'dessert', ',', 'so', 'would', 'you', 'please', 'buy', 'a', 'lemon', 'for', 'my', 'cake', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Would you please buy a lemon for my cake?,['a lemon'],[],FALSE,2,V,"For the mechanic's retirement party, we are making a diorama of his first disastrous car project, and we need a final piece to put on top of the dessert as a joke, so would you please buy a lemon for my cake?","['For', 'the', 'mechanic', ""'"", 's', 'retirement', 'party', ',', 'we', 'are', 'making', 'a', 'diorama', 'of', 'his', 'first', 'disastrous', 'car', 'project', ',', 'and', 'we', 'need', 'a', 'final', 'piece', 'to', 'put', 'on', 'top', 'of', 'the', 'dessert', 'as', 'a', 'joke', ',', 'so', 'would', 'you', 'please', 'buy', 'a', 'lemon', 'for', 'my', 'cake', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Would you please buy a lemon for my cake?,['a lemon'],[],FALSE,3,V,"To finalize the props for the play's scene where the main character bakes while lamenting their terrible financial decisions, we need one more item that works on both a literal and symbolic level, so would you please buy a lemon for my cake?","['To', 'finalize', 'the', 'props', 'for', 'the', 'play', ""'"", 's', 'scene', 'where', 'the', 'main', 'character', 'bakes', 'while', 'lamenting', 'their', 'terrible', 'financial', 'decisions', ',', 'we', 'need', 'one', 'more', 'item', 'that', 'works', 'on', 'both', 'a', 'literal', 'and', 'symbolic', 'level', ',', 'so', 'would', 'you', 'please', 'buy', 'a', 'lemon', 'for', 'my', 'cake', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
I'd need you to buy a lemon and some sugar for tonight.,['a lemon'],[],FALSE,1,V,"My brother just got swindled at that shady used car dealership, and now we're all trying to cheer him up with a small get-together, so on your way over, I'd need you to buy a lemon and some sugar for tonight.","['My', 'brother', 'just', 'got', 'swindled', 'at', 'that', 'shady', 'used', 'car', 'dealership', ',', 'and', 'now', 'we', ""'"", 're', 'all', 'trying', 'to', 'cheer', 'him', 'up', 'with', 'a', 'small', 'get', '-', 'together', ',', 'so', 'on', 'your', 'way', 'over', ',', 'I', ""'"", 'd', 'need', 'you', 'to', 'buy', 'a', 'lemon', 'and', 'some', 'sugar', 'for', 'tonight', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
I'd need you to buy a lemon and some sugar for tonight.,['a lemon'],[],FALSE,2,V,"After spending all afternoon trying to fix this brand new tablet that just won't work, I'm so frustrated I could use a stiff drink, which reminds me, I'd need you to buy a lemon and some sugar for tonight.","['After', 'spending', 'all', 'afternoon', 'trying', 'to', 'fix', 'this', 'brand', 'new', 'tablet', 'that', 'just', 'won', ""'"", 't', 'work', ',', 'I', ""'"", 'm', 'so', 'frustrated', 'I', 'could', 'use', 'a', 'stiff', 'drink', ',', 'which', 'reminds', 'me', ',', 'I', ""'"", 'd', 'need', 'you', 'to', 'buy', 'a', 'lemon', 'and', 'some', 'sugar', 'for', 'tonight', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
I'd need you to buy a lemon and some sugar for tonight.,['a lemon'],[],FALSE,3,V,"That tech stock I invested in completely tanked, proving to be a total bust, so to take my mind off my financial woes with a classic whiskey sour, I'd need you to buy a lemon and some sugar for tonight.","['That', 'tech', 'stock', 'I', 'invested', 'in', 'completely', 'tanked', ',', 'proving', 'to', 'be', 'a', 'total', 'bust', ',', 'so', 'to', 'take', 'my', 'mind', 'off', 'my', 'financial', 'woes', 'with', 'a', 'classic', 'whiskey', 'sour', ',', 'I', ""'"", 'd', 'need', 'you', 'to', 'buy', 'a', 'lemon', 'and', 'some', 'sugar', 'for', 'tonight', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
The police will turn a blind eye once.,['turn a blind eye'],['turn a blind eye'],TRUE,1,V,"The junior officer was nervous about handling the department's antique mannequin, which was used for historical displays and had a damaged glass eye, but the curator assured him that for the annual cleaning protocol, the police will turn a blind eye once.","['The', 'junior', 'officer', 'was', 'nervous', 'about', 'handling', 'the', 'department', ""'"", 's', 'antique', 'mannequin', ',', 'which', 'was', 'used', 'for', 'historical', 'displays', 'and', 'had', 'a', 'damaged', 'glass', 'eye', ',', 'but', 'the', 'curator', 'assured', 'him', 'that', 'for', 'the', 'annual', 'cleaning', 'protocol', ',', 'the', 'police', 'will', 'turn', 'a', 'blind', 'eye', 'once', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0]"
The police will turn a blind eye once.,['turn a blind eye'],['turn a blind eye'],TRUE,2,V,"In the strange, ritualistic board game played at the precinct's charity event, one of the most powerful moves involved sacrificing your own piece to bend the rules, and the game's official guide stated that after this move, the police will turn a blind eye once.","['In', 'the', 'strange', ',', 'ritualistic', 'board', 'game', 'played', 'at', 'the', 'precinct', ""'"", 's', 'charity', 'event', ',', 'one', 'of', 'the', 'most', 'powerful', 'moves', 'involved', 'sacrificing', 'your', 'own', 'piece', 'to', 'bend', 'the', 'rules', ',', 'and', 'the', 'game', ""'"", 's', 'official', 'guide', 'stated', 'that', 'after', 'this', 'move', ',', 'the', 'police', 'will', 'turn', 'a', 'blind', 'eye', 'once', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0]"
