sentence	tokens	tags	tag_ids	true_idioms	language	predicted_idioms	ratios	hallucinated	predicted_tags
Immer mit der Ruhe, alter Knabe, schön die Ruhe bewahren, ermahnte ich mich, während ich vom Roller stieg und ihn unangekettet vor dem Hôtel du Palais stehen ließ. Die Sache war noch nicht in trockenen Tüchern.	['Immer ', 'mit ', 'der ', 'Ruhe', ', ', 'alter ', 'Knabe', ', ', 'schön ', 'die ', 'Ruhe ', 'bewahren', ', ', 'ermahnte ', 'ich ', 'mich', ', ', 'während ', 'ich ', 'vom ', 'Roller ', 'stieg ', 'und ', 'ihn ', 'unangekettet ', 'vor ', 'dem ', 'Hôtel ', 'du ', 'Palais ', 'stehen ', 'ließ', '. ', 'Die ', 'Sache ', 'war ', 'noch ', 'nicht ', 'in ', 'trockenen ', 'Tüchern', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	['in trockenen Tüchern']	german	['in trockenen tüchern']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Selbst als in der Nacht von Sonntag auf Montag die beiden Spitzen der Regierung, sichtlich gezeichnet vom Gesprächsmarathon, verkündigten, man habe sich auf ein aktualisiertes Regierungsprogramm einigen können, war der Pakt noch lange nicht in trockenen Tüchern.	['Selbst ', 'als ', 'in ', 'der ', 'Nacht ', 'von ', 'Sonntag ', 'auf ', 'Montag ', 'die ', 'beiden ', 'Spitzen ', 'der ', 'Regierung', ', ', 'sichtlich ', 'gezeichnet ', 'vom ', 'Gesprächsmarathon', ', ', 'verkündigten', ', ', 'man ', 'habe ', 'sich ', 'auf ', 'ein ', 'aktualisiertes ', 'Regierungsprogramm ', 'einigen ', 'können', ', ', 'war ', 'der ', 'Pakt ', 'noch ', 'lange ', 'nicht ', 'in ', 'trockenen ', 'Tüchern', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	['in trockenen Tüchern']	german	['in trockenen tüchern']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Ich habe mich krank gemeldet, weil ich gestern Abend einen über den Durst getrunken habe.	['Ich ', 'habe ', 'mich ', 'krank ', 'gemeldet', ', ', 'weil ', 'ich ', 'gestern ', 'Abend ', 'einen ', 'über ', 'den ', 'Durst ', 'getrunken ', 'habe', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0]	['über den Durst getrunken']	german	['einen über den durst getrunken']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
Pass auf, dass du ihm nicht auf den Schlips trittst.	['Pass ', 'auf', ', ', 'dass ', 'du ', 'ihm ', 'nicht ', 'auf ', 'den ', 'Schlips ', 'trittst', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]	['auf den Schlips trittst']	german	['auf den schlips treten']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Ich begriff 1963 die Bundesrepublik weder als Zünglein an der Waage noch als amerikanischen Gegenpol, noch als Speerspitze des Kalten Krieges, sondern fand, daß die Bundesrepublik ihren eigenen Part im Konzert des Westens spielen und ihren eigenen Beitrag leisten müsse - jener Verantwortung gemäß, die sie habe und die ihr niemand abnehme.	['Ich ', 'begriff ', '1963 ', 'die ', 'Bundesrepublik ', 'weder ', 'als ', 'Zünglein ', 'an ', 'der ', 'Waage ', 'noch ', 'als ', 'amerikanischen ', 'Gegenpol', ', ', 'noch ', 'als ', 'Speerspitze ', 'des ', 'Kalten ', 'Krieges', ', ', 'sondern ', 'fand', ', ', 'daß ', 'die ', 'Bundesrepublik ', 'ihren ', 'eigenen ', 'Part ', 'im ', 'Konzert ', 'des ', 'Westens ', 'spielen ', 'und ', 'ihren ', 'eigenen ', 'Beitrag ', 'leisten ', 'müsse ', '- ', 'jener ', 'Verantwortung ', 'gemäß', ', ', 'die ', 'sie ', 'habe ', 'und ', 'die ', 'ihr ', 'niemand ', 'abnehme', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Zünglein an der Waage']	german	['zünglein an der waage']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Ania Fucz kam erst recht spät zum Kickboxen.	['Ania ', 'Fucz ', 'kam ', 'erst ', 'recht ', 'spät ', 'zum ', 'Kickboxen', '.']	['O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O']	[0, 0, 0, 1, 2, 0, 0, 0, 0]	['erst recht']	german	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Zwei Mädchen in dieser Klasse, Chantel und Andrea, wollen ihren neuen Klassenkameraden Courtney zum Narren halten.	['Zwei ', 'Mädchen ', 'in ', 'dieser ', 'Klasse', ', ', 'Chantel ', 'und ', 'Andrea', ', ', 'wollen ', 'ihren ', 'neuen ', 'Klassenkameraden ', 'Courtney ', 'zum ', 'Narren ', 'halten', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	['zum Narren halten']	german	['zum narren halten']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Dies zusammen mit seinen Lebenserfahrungen und Erziehung brachte Birney zu der Erkenntnis, dass die Sklaverei ein für alle Mal abgeschafft werden müsse.	['Dies ', 'zusammen ', 'mit ', 'seinen ', 'Lebenserfahrungen ', 'und ', 'Erziehung ', 'brachte ', 'Birney ', 'zu ', 'der ', 'Erkenntnis', ', ', 'dass ', 'die ', 'Sklaverei ', 'ein ', 'für ', 'alle ', 'Mal ', 'abgeschafft ', 'werden ', 'müsse', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0]	['ein für alle Mal']	german	['ein für alle mal']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O']
Michael Portillo beschrieb seine derzeitige Verwendung, traf den Direktor und blieb über Nacht.	['Michael ', 'Portillo ', 'beschrieb ', 'seine ', 'derzeitige ', 'Verwendung', ', ', 'traf ', 'den ', 'Direktor ', 'und ', 'blieb ', 'über ', 'Nacht', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[]	german	['blieb über nacht']	[0.6]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Im Drehbuch wissen wir, wer Mazer Rackham wirklich ist, und wir wissen auch, was auf dem Spiel steht, wenn Ender seine Spiele spielt.	['Im ', 'Drehbuch ', 'wissen ', 'wir', ', ', 'wer ', 'Mazer ', 'Rackham ', 'wirklich ', 'ist', ', ', 'und ', 'wir ', 'wissen ', 'auch', ', ', 'was ', 'auf ', 'dem ', 'Spiel ', 'steht', ', ', 'wenn ', 'Ender ', 'seine ', 'Spiele ', 'spielt', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]	['auf dem Spiel']	german	['auf dem spiel steht']	[0.75]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Wie der Name deutlich macht, werden marktbasierte Klimaschutzinstrumente hier keine Rolle spielen.	['Wie ', 'der ', 'Name ', 'deutlich ', 'macht', ', ', 'werden ', 'marktbasierte ', 'Klimaschutzinstrumente ', 'hier ', 'keine ', 'Rolle ', 'spielen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	['keine Rolle spielen']	german	['keine rolle spielen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Der gute Ruf von Volkswagen stand in Afrika auf dem Spiel.	['Der ', 'gute ', 'Ruf ', 'von ', 'Volkswagen ', 'stand ', 'in ', 'Afrika ', 'auf ', 'dem ', 'Spiel', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	['auf dem Spiel']	german	['auf dem spiel stehen']	[0.8]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Infolgedessen ist jede Analyse der Wirtschaft als analytisch abgrenzbare und von ihrem sozio-kulturellen und politischen Kontext isolierte Einheit von vornherein fehlerhaft.	['Infolgedessen ', 'ist ', 'jede ', 'Analyse ', 'der ', 'Wirtschaft ', 'als ', 'analytisch ', 'abgrenzbare ', 'und ', 'von ', 'ihrem ', 'sozio-kulturellen ', 'und ', 'politischen ', 'Kontext ', 'isolierte ', 'Einheit ', 'von ', 'vornherein ', 'fehlerhaft', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	['von vornherein']	german	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Der PC Energie Bericht ergab, dass fast die Hälfte aller beruflich genutzten PCs in den USA über Nacht regelmäßig nicht ausgeschaltet werden.	['Der ', 'PC ', 'Energie ', 'Bericht ', 'ergab', ', ', 'dass ', 'fast ', 'die ', 'Hälfte ', 'aller ', 'beruflich ', 'genutzten ', 'PCs ', 'in ', 'den ', 'USA ', 'über ', 'Nacht ', 'regelmäßig ', 'nicht ', 'ausgeschaltet ', 'werden', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[]	german	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
2002 erklärte sie, die palästinensischen Terroranschläge seien zwar nicht zu rechtfertigen, doch habe die israelische Politik ihnen „den Weg geebnet“.	['2002 ', 'erklärte ', 'sie', ', ', 'die ', 'palästinensischen ', 'Terroranschläge ', 'seien ', 'zwar ', 'nicht ', 'zu ', 'rechtfertigen', ', ', 'doch ', 'habe ', 'die ', 'israelische ', 'Politik ', 'ihnen ', '„', 'den ', 'Weg ', 'geebnet', '“', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	['den Weg geebnet']	german	['den weg geebnet']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
Aber in der Sichtweise dieser Verfassung und vor den Augen des Gesetzes gibt es in diesem Land keine überlegene, dominierende, herrschende Klasse von Bürgern.	['Aber ', 'in ', 'der ', 'Sichtweise ', 'dieser ', 'Verfassung ', 'und ', 'vor ', 'den ', 'Augen ', 'des ', 'Gesetzes ', 'gibt ', 'es ', 'in ', 'diesem ', 'Land ', 'keine ', 'überlegene', ', ', 'dominierende', ', ', 'herrschende ', 'Klasse ', 'von ', 'Bürgern', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['den Augen des Gesetzes']	german	['vor den augen des gesetzes']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Das ist die Zuchtrute Gottes, mit der Moses sein Volk in Schach gehalten hat!	['Das ', 'ist ', 'die ', 'Zuchtrute ', 'Gottes', ', ', 'mit ', 'der ', 'Moses ', 'sein ', 'Volk ', 'in ', 'Schach ', 'gehalten ', 'hat', '!']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	['in Schach gehalten']	german	['in schach gehalten']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
Behörden und die Schwulenbewegung arbeiteten erfolgreich Hand in Hand.	['Behörden ', 'und ', 'die ', 'Schwulenbewegung ', 'arbeiteten ', 'erfolgreich ', 'Hand ', 'in ', 'Hand', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	['Hand in Hand']	german	['hand in hand']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
An dieser ist ein Rettungswagen rund um die Uhr einsatzbereit, der auch außerhalb des Flughafenbereichs für die normale Notfallrettung eingesetzt wird.	['An ', 'dieser ', 'ist ', 'ein ', 'Rettungswagen ', 'rund ', 'um ', 'die ', 'Uhr ', 'einsatzbereit', ', ', 'der ', 'auch ', 'außerhalb ', 'des ', 'Flughafenbereichs ', 'für ', 'die ', 'normale ', 'Notfallrettung ', 'eingesetzt ', 'wird', '.']	['O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['rund um die Uhr']	german	['rund um die uhr']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Hier wird nun deutlich, dass Marek nicht tot ist, sondern mit den anderen gemeinsame Sache gemacht hat.	['Hier ', 'wird ', 'nun ', 'deutlich', ', ', 'dass ', 'Marek ', 'nicht ', 'tot ', 'ist', ', ', 'sondern ', 'mit ', 'den ', 'anderen ', 'gemeinsame ', 'Sache ', 'gemacht ', 'hat', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	['gemeinsame Sache gemacht']	german	['gemeinsame sache gemacht hat']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Alice und die Ärzte pflegten die Familie rund um die Uhr.	['Alice ', 'und ', 'die ', 'Ärzte ', 'pflegten ', 'die ', 'Familie ', 'rund ', 'um ', 'die ', 'Uhr', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]	['rund um die Uhr']	german	['rund um die uhr']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Zwischen den beiden Detekteien entwickelt sich eine Art Konkurrenzkampf, da sie sich trotz aller Freundschaft immer wieder gewollt oder ungewollt in die Quere kommen.	['Zwischen ', 'den ', 'beiden ', 'Detekteien ', 'entwickelt ', 'sich ', 'eine ', 'Art ', 'Konkurrenzkampf', ', ', 'da ', 'sie ', 'sich ', 'trotz ', 'aller ', 'Freundschaft ', 'immer ', 'wieder ', 'gewollt ', 'oder ', 'ungewollt ', 'in ', 'die ', 'Quere ', 'kommen', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0]	['in die Quere kommen']	german	['in die quere kommen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Als die Beziehung ans Licht kommt, gibt es zunächst Probleme, die mit Christians Hilfe aber wieder beigelegt werden können.	['Als ', 'die ', 'Beziehung ', 'ans ', 'Licht ', 'kommt', ', ', 'gibt ', 'es ', 'zunächst ', 'Probleme', ', ', 'die ', 'mit ', 'Christians ', 'Hilfe ', 'aber ', 'wieder ', 'beigelegt ', 'werden ', 'können', '.']	['O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['ans Licht kommt']	german	['ans licht kommt']	[1.0]	False	['O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Eine Generation, die ein paar Dinge geändert hat, aber auch viele andere Arten von Veränderungen erfuhr, über die sie keine Kontrolle hatte, so dass einige von uns auf der Strecke bleiben mussten.	['Eine ', 'Generation', ', ', 'die ', 'ein ', 'paar ', 'Dinge ', 'geändert ', 'hat', ', ', 'aber ', 'auch ', 'viele ', 'andere ', 'Arten ', 'von ', 'Veränderungen ', 'erfuhr', ', ', 'über ', 'die ', 'sie ', 'keine ', 'Kontrolle ', 'hatte', ', ', 'so ', 'dass ', 'einige ', 'von ', 'uns ', 'auf ', 'der ', 'Strecke ', 'bleiben ', 'mussten', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0]	['auf der Strecke bleiben']	german	['auf der strecke bleiben']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
Obwohl Zhang nach den 1940er Jahren intellektuell mundtot gemacht wurde, war er bis dahin ein außergewöhnlich produktiver Schreiber.	['Obwohl ', 'Zhang ', 'nach ', 'den ', '1940er ', 'Jahren ', 'intellektuell ', 'mundtot ', 'gemacht ', 'wurde', ', ', 'war ', 'er ', 'bis ', 'dahin ', 'ein ', 'außergewöhnlich ', 'produktiver ', 'Schreiber', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['mundtot gemacht']	german	['mundtot gemacht']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
