sentence	PIE	true_idioms	is_figurative	variant_number	variant_sentence	tokens	tags	tag_ids	version	language	predicted_idioms	ratios	hallucinated	predicted_tags
Daraufhin sagt Sarah, dass Jonathon ihre große Liebe sei.	['große Liebe']	['große Liebe']	True	1	In der Paartherapie, werden die beiden gebeten wurden, ihre Gefühle füreinander zu klassifizieren und zwischen einer 'kleinen Zuneigung' und einer tieferen Verbundenheit zu unterscheiden. Daraufhin sagt Sarah, dass Jonathon ihre große Liebe sei.	"['In', 'der', 'Paartherapie', ',', 'werden', 'die', 'beiden', 'gebeten', 'wurden', ',', 'ihre', 'Gefühle', 'füreinander', 'zu', 'klassifizieren', 'und', 'zwischen', 'einer', ""'"", 'kleinen', 'Zuneigung', ""'"", 'und', 'einer', 'tieferen', 'Verbundenheit', 'zu', 'unterscheiden', '.', 'Daraufhin', 'sagt', 'Sarah', ',', 'dass', 'Jonathon', 'ihre', 'große', 'Liebe', 'sei', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	v1	german	['große liebe']	[0.6]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']
Daraufhin sagt Sarah, dass Jonathon ihre große Liebe sei.	['große Liebe']	['große Liebe']	True	2	Bei der Besprechung des neuen Theaterstücks über mythologische Figuren, in dem die Liebe als zwei Charaktere auftritt – eine kleine, flüchtige und eine standhafte, überlebensgroße Gestalt – wurde über die Besetzung diskutiert, daraufhin sagt Sarah, dass Jonathon ihre große Liebe sei.	['Bei', 'der', 'Besprechung', 'des', 'neuen', 'Theaterstücks', 'über', 'mythologische', 'Figuren', ',', 'in', 'dem', 'die', 'Liebe', 'als', 'zwei', 'Charaktere', 'auftritt', '–', 'eine', 'kleine', ',', 'flüchtige', 'und', 'eine', 'standhafte', ',', 'überlebensgroße', 'Gestalt', '–', 'wurde', 'über', 'die', 'Besetzung', 'diskutiert', ',', 'daraufhin', 'sagt', 'Sarah', ',', 'dass', 'Jonathon', 'ihre', 'große', 'Liebe', 'sei', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	v1	german	['große liebe']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']
Daraufhin sagt Sarah, dass Jonathon ihre große Liebe sei.	['große Liebe']	['große Liebe']	True	3	Nachdem der für seine enorme Körpergröße bekannte Jonathon den ersten Preis für den schwersten Zuchtkürbis gewonnen hatte, verlagerte sich das Gespräch von seinen landwirtschaftlichen Erfolgen auf Persönliches, daraufhin sagt Sarah, dass Jonathon ihre große Liebe sei.	['Nachdem', 'der', 'für', 'seine', 'enorme', 'Körpergröße', 'bekannte', 'Jonathon', 'den', 'ersten', 'Preis', 'für', 'den', 'schwersten', 'Zuchtkürbis', 'gewonnen', 'hatte', ',', 'verlagerte', 'sich', 'das', 'Gespräch', 'von', 'seinen', 'landwirtschaftlichen', 'Erfolgen', 'auf', 'Persönliches', ',', 'daraufhin', 'sagt', 'Sarah', ',', 'dass', 'Jonathon', 'ihre', 'große', 'Liebe', 'sei', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	v1	german	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Wie dem auch sei, die Grenze existiert, und eine Ostfront ist geschaffen worden, welche Nazideutschland nicht zu erstürmen wagt.	['Wie  dem  auch  sei']	['Wie dem auch sei']	True	1	In der Besprechung zum neuen Theaterstück über eine fiktive Diktatur wurde über die Symbolik der Kulissen gestritten. Da sagte der eine: „Wie dem auch sei, die Grenze existiert, und eine Ostfront ist geschaffen worden, welche Nazideutschland nicht zu erstürmen wagt.“	['In', 'der', 'Besprechung', 'zum', 'neuen', 'Theaterstück', 'über', 'eine', 'fiktive', 'Diktatur', 'wurde', 'über', 'die', 'Symbolik', 'der', 'Kulissen', 'gestritten', '.', 'Da', 'sagte', 'der', 'eine', ':', '„', 'Wie', 'dem', 'auch', 'sei', ',', 'die', 'Grenze', 'existiert', ',', 'und', 'eine', 'Ostfront', 'ist', 'geschaffen', 'worden', ',', 'welche', 'Nazideutschland', 'nicht', 'zu', 'erstürmen', 'wagt', '.', '“']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['wie dem auch sei']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Wie dem auch sei, die Grenze existiert, und eine Ostfront ist geschaffen worden, welche Nazideutschland nicht zu erstürmen wagt.	['Wie  dem  auch  sei']	['Wie dem auch sei']	True	2	Die Programmierer diskutierten hitzig über die Balanceprobleme des neuen KI-Gegners in ihrer Weltkriegssimulation. Da sagte der eine: „Wie dem auch sei, die Grenze existiert, und eine Ostfront ist geschaffen worden, welche Nazideutschland nicht zu erstürmen wagt.“	['Die', 'Programmierer', 'diskutierten', 'hitzig', 'über', 'die', 'Balanceprobleme', 'des', 'neuen', 'KI', '-', 'Gegners', 'in', 'ihrer', 'Weltkriegssimulation', '.', 'Da', 'sagte', 'der', 'eine', ':', '„', 'Wie', 'dem', 'auch', 'sei', ',', 'die', 'Grenze', 'existiert', ',', 'und', 'eine', 'Ostfront', 'ist', 'geschaffen', 'worden', ',', 'welche', 'Nazideutschland', 'nicht', 'zu', 'erstürmen', 'wagt', '.', '“']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['wie dem auch sei']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Wie dem auch sei, die Grenze existiert, und eine Ostfront ist geschaffen worden, welche Nazideutschland nicht zu erstürmen wagt.	['Wie  dem  auch  sei']	['Wie dem auch sei']	True	3	Ein Kommentator analysierte die unklare strategische Lage in der Online-Schachpartie nach einer Reihe komplizierter Züge und sagte dann: „Wie dem auch sei, die Grenze existiert, und eine Ostfront ist geschaffen worden, welche Nazideutschland nicht zu erstürmen wagt.“	['Ein', 'Kommentator', 'analysierte', 'die', 'unklare', 'strategische', 'Lage', 'in', 'der', 'Online', '-', 'Schachpartie', 'nach', 'einer', 'Reihe', 'komplizierter', 'Züge', 'und', 'sagte', 'dann', ':', '„', 'Wie', 'dem', 'auch', 'sei', ',', 'die', 'Grenze', 'existiert', ',', 'und', 'eine', 'Ostfront', 'ist', 'geschaffen', 'worden', ',', 'welche', 'Nazideutschland', 'nicht', 'zu', 'erstürmen', 'wagt', '.', '“']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['wie dem auch sei']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Die Mutter besucht ihre Tochter nur ab und zu, aber während einer dieser Gelegenheiten kommt ihr die Idee, ihre Tochter sei ein potenzielles Fotomodell.	['ab und zu']	['ab und zu']	True	1	Im hektischen Alltag des Hauptbahnhofs, wo der gesamte Tagesablauf von den Ansagen zu Abfahrten und Ankünften der Züge diktiert wird, ist es so: Die Mutter besucht ihre Tochter nur ab und zu, aber während einer dieser Gelegenheiten kommt ihr die Idee, ihre Tochter sei ein potenzielles Fotomodell.	['Im', 'hektischen', 'Alltag', 'des', 'Hauptbahnhofs', ',', 'wo', 'der', 'gesamte', 'Tagesablauf', 'von', 'den', 'Ansagen', 'zu', 'Abfahrten', 'und', 'Ankünften', 'der', 'Züge', 'diktiert', 'wird', ',', 'ist', 'es', 'so', ':', 'Die', 'Mutter', 'besucht', 'ihre', 'Tochter', 'nur', 'ab', 'und', 'zu', ',', 'aber', 'während', 'einer', 'dieser', 'Gelegenheiten', 'kommt', 'ihr', 'die', 'Idee', ',', 'ihre', 'Tochter', 'sei', 'ein', 'potenzielles', 'Fotomodell', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['ab und zu']	[0.8]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Die Mutter besucht ihre Tochter nur ab und zu, aber während einer dieser Gelegenheiten kommt ihr die Idee, ihre Tochter sei ein potenzielles Fotomodell.	['ab und zu']	['ab und zu']	True	2	In der Montagehalle, wo der Produktionsprozess streng zwischen den Stationen 'Abtransport' und 'Zufuhr' getaktet ist und die Mitarbeiter ständig zwischen diesen Bereichen wechseln, ist es so: Die Mutter besucht ihre Tochter nur ab und zu, aber während einer dieser Gelegenheiten kommt ihr die Idee, ihre Tochter sei ein potenzielles Fotomodell.	"['In', 'der', 'Montagehalle', ',', 'wo', 'der', 'Produktionsprozess', 'streng', 'zwischen', 'den', 'Stationen', ""'"", 'Abtransport', ""'"", 'und', ""'"", 'Zufuhr', ""'"", 'getaktet', 'ist', 'und', 'die', 'Mitarbeiter', 'ständig', 'zwischen', 'diesen', 'Bereichen', 'wechseln', ',', 'ist', 'es', 'so', ':', 'Die', 'Mutter', 'besucht', 'ihre', 'Tochter', 'nur', 'ab', 'und', 'zu', ',', 'aber', 'während', 'einer', 'dieser', 'Gelegenheiten', 'kommt', 'ihr', 'die', 'Idee', ',', 'ihre', 'Tochter', 'sei', 'ein', 'potenzielles', 'Fotomodell', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Die Mutter besucht ihre Tochter nur ab und zu, aber während einer dieser Gelegenheiten kommt ihr die Idee, ihre Tochter sei ein potenzielles Fotomodell.	['ab und zu']	['ab und zu']	True	3	Während der Proben für eine neue Choreografie, die hauptsächlich auf dem Wechselspiel von Auseinanderbewegen und Wieder-Aufeinanderzugehen der Tänzer basiert, herrscht höchste Konzentration im Saal, und in dieser Phase, ist es so: Die Mutter besucht ihre Tochter nur ab und zu, aber während einer dieser Gelegenheiten kommt ihr die Idee, ihre Tochter sei ein potenzielles Fotomodell.	['Während', 'der', 'Proben', 'für', 'eine', 'neue', 'Choreografie', ',', 'die', 'hauptsächlich', 'auf', 'dem', 'Wechselspiel', 'von', 'Auseinanderbewegen', 'und', 'Wieder', '-', 'Aufeinanderzugehen', 'der', 'Tänzer', 'basiert', ',', 'herrscht', 'höchste', 'Konzentration', 'im', 'Saal', ',', 'und', 'in', 'dieser', 'Phase', ',', 'ist', 'es', 'so', ':', 'Die', 'Mutter', 'besucht', 'ihre', 'Tochter', 'nur', 'ab', 'und', 'zu', ',', 'aber', 'während', 'einer', 'dieser', 'Gelegenheiten', 'kommt', 'ihr', 'die', 'Idee', ',', 'ihre', 'Tochter', 'sei', 'ein', 'potenzielles', 'Fotomodell', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['ab und zu']	[0.8]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Wohl oder übel muss Beppi jetzt ernster genommen werden als bisher.	['Wohl  oder  übel']	['Wohl oder übel']	True	1	In der hitzigen Debatte der Ethikkommission über das neue Forschungsprojekt muss Beppi, wohl oder übel, jetzt ernster genommen werden als bisher.	['In', 'der', 'hitzigen', 'Debatte', 'der', 'Ethikkommission', 'über', 'das', 'neue', 'Forschungsprojekt', 'muss', 'Beppi', ',', 'wohl', 'oder', 'übel', ',', 'jetzt', 'ernster', 'genommen', 'werden', 'als', 'bisher', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['wohl oder übel']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Wohl oder übel muss Beppi jetzt ernster genommen werden als bisher.	['Wohl  oder  übel']	['Wohl oder übel']	True	2	Die Spieldesigner wägten wochenlang ab, ob die Hauptfigur ein Held oder ein Schurke werden sollte, und wohl oder übel muss Beppi jetzt ernster genommen werden als bisher.	['Die', 'Spieldesigner', 'wägten', 'wochenlang', 'ab', ',', 'ob', 'die', 'Hauptfigur', 'ein', 'Held', 'oder', 'ein', 'Schurke', 'werden', 'sollte', ',', 'und', 'wohl', 'oder', 'übel', 'muss', 'Beppi', 'jetzt', 'ernster', 'genommen', 'werden', 'als', 'bisher', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['wohl oder übel']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Wohl oder übel muss Beppi jetzt ernster genommen werden als bisher.	['Wohl  oder  übel']	['Wohl oder übel']	True	3	Nachdem die Jury die zwei Finalgerichte des Kochwettbewerbs kontrovers diskutiert hatte, muss Beppi, wohl oder übel, jetzt ernster genommen werden als bisher.	['Nachdem', 'die', 'Jury', 'die', 'zwei', 'Finalgerichte', 'des', 'Kochwettbewerbs', 'kontrovers', 'diskutiert', 'hatte', ',', 'muss', 'Beppi', ',', 'wohl', 'oder', 'übel', ',', 'jetzt', 'ernster', 'genommen', 'werden', 'als', 'bisher', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['wohl oder übel']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Christian trauerte lange seiner großen Liebe nach.	['großen Liebe']	['großen Liebe']	True	1	Nachdem Michales Meisterwerk, eine drei Meter hohe Marmorskulptur mit dem Titel 'Liebe', bei einem Atelierbrand zerstört wurde verlor ein anderer seine geliebte. Christian trauerte lange seiner großen Liebe nach.	"['Nachdem', 'Michales', 'Meisterwerk', ',', 'eine', 'drei', 'Meter', 'hohe', 'Marmorskulptur', 'mit', 'dem', 'Titel', ""'"", 'Liebe', ""'"", ',', 'bei', 'einem', 'Atelierbrand', 'zerstört', 'wurde', 'verlor', 'ein', 'anderer', 'seine', 'geliebte', '.', 'Christian', 'trauerte', 'lange', 'seiner', 'großen', 'Liebe', 'nach', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	v1	german	['seiner großen liebe nach']	[0.6]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Christian trauerte lange seiner großen Liebe nach.	['großen Liebe']	['großen Liebe']	True	2	Als seine grosse preisgekrönte Dogge, die er ‚Amour' nannte, eingeschläfert werden musste war er sehr traurig. Christian trauerte lange seiner großen Liebe nach.	"['Als', 'seine', 'grosse', 'preisgekrönte', 'Dogge', ',', 'die', 'er', '‚', 'Amour', ""'"", 'nannte', ',', 'eingeschläfert', 'werden', 'musste', 'war', 'er', 'sehr', 'traurig', '.', 'Christian', 'trauerte', 'lange', 'seiner', 'großen', 'Liebe', 'nach', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]	v1	german	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
