sentence	PIE	true_idioms	is_figurative	variant_number	variant_sentence	tokens	tags	tag_ids	version	language	predicted_idioms	ratios	hallucinated	predicted_tags
Exzellente Produktion- ein richtig fetter Sound; eine Menge Energie und exzellente Lieder, die man nicht mehr aus dem Kopf bekommt.	['aus dem Kopf']	['aus dem Kopf']	True	3	Die Kunstkritik zur neuen Multimedia-Installation (also Texten, Bildern, Computeranimationen, -grafiken, Musik, Ton), die aus einem riesigen, verkabelten Kopf besteht, war überwiegend positiv, denn es ist eine Exzellente Produktion- ein richtig fetter Sound; eine Menge Energie und exzellente Lieder, die man nicht mehr aus dem Kopf bekommt.	['Die', 'Kunstkritik', 'zur', 'neuen', 'Multimedia', '-', 'Installation', '(', 'also', 'Texten', ',', 'Bildern', ',', 'Computeranimationen', ',', '-', 'grafiken', ',', 'Musik', ',', 'Ton', ')', ',', 'die', 'aus', 'einem', 'riesigen', ',', 'verkabelten', 'Kopf', 'besteht', ',', 'war', 'überwiegend', 'positiv', ',', 'denn', 'es', 'ist', 'eine', 'Exzellente', 'Produktion', '-', 'ein', 'richtig', 'fetter', 'Sound', ';', 'eine', 'Menge', 'Energie', 'und', 'exzellente', 'Lieder', ',', 'die', 'man', 'nicht', 'mehr', 'aus', 'dem', 'Kopf', 'bekommt', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	v1	german	['richtig fetter sound', 'nicht mehr aus dem kopf bekommt']	[0.8, 0.8]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Als die Xinhai-Revolution Shaanxi erreichte, wodurch acht Ausländer zu Tode kamen, wurde eine Evakuierung aller Missionare und Ausländer geplant.	['zu  Tode  kamen']	['zu Tode kamen']	True	1	Während der Proben für das große Historiendrama, bei dem die Darstellung des tragischen Endes der ausländischen Charaktere besonders realistisch sein sollte, sah der Akt in etwa so aus: „Als die Xinhai-Revolution Shaanxi erreichte, wodurch acht Ausländer zu Tode kamen, wurde eine Evakuierung aller Missionare und Ausländer geplant.“	['Während', 'der', 'Proben', 'für', 'das', 'große', 'Historiendrama', ',', 'bei', 'dem', 'die', 'Darstellung', 'des', 'tragischen', 'Endes', 'der', 'ausländischen', 'Charaktere', 'besonders', 'realistisch', 'sein', 'sollte', ',', 'sah', 'der', 'Akt', 'in', 'etwa', 'so', 'aus', ':', '„', 'Als', 'die', 'Xinhai', '-', 'Revolution', 'Shaanxi', 'erreichte', ',', 'wodurch', 'acht', 'Ausländer', 'zu', 'Tode', 'kamen', ',', 'wurde', 'eine', 'Evakuierung', 'aller', 'Missionare', 'und', 'Ausländer', 'geplant', '.', '“']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['zu tode kamen']	[0.8]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Als die Xinhai-Revolution Shaanxi erreichte, wodurch acht Ausländer zu Tode kamen, wurde eine Evakuierung aller Missionare und Ausländer geplant.	['zu  Tode  kamen']	['zu Tode kamen']	True	2	In der komplexen Strategiesimulation, die den Verlauf der chinesischen Geschichte nachstellte und in der die Spielerfiguren bestimmte Zielorte erreichen mussten, bevor sie eliminiert wurden, lief eine Simulation so ab: „Als die Xinhai-Revolution Shaanxi erreichte, wodurch acht Ausländer zu Tode kamen, wurde eine Evakuierung aller Missionare und Ausländer geplant.“	['In', 'der', 'komplexen', 'Strategiesimulation', ',', 'die', 'den', 'Verlauf', 'der', 'chinesischen', 'Geschichte', 'nachstellte', 'und', 'in', 'der', 'die', 'Spielerfiguren', 'bestimmte', 'Zielorte', 'erreichen', 'mussten', ',', 'bevor', 'sie', 'eliminiert', 'wurden', ',', 'lief', 'eine', 'Simulation', 'so', 'ab', ':', '„', 'Als', 'die', 'Xinhai', '-', 'Revolution', 'Shaanxi', 'erreichte', ',', 'wodurch', 'acht', 'Ausländer', 'zu', 'Tode', 'kamen', ',', 'wurde', 'eine', 'Evakuierung', 'aller', 'Missionare', 'und', 'Ausländer', 'geplant', '.', '“']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	['zu tode kamen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Als die Xinhai-Revolution Shaanxi erreichte, wodurch acht Ausländer zu Tode kamen, wurde eine Evakuierung aller Missionare und Ausländer geplant.	['zu  Tode  kamen']	['zu Tode kamen']	True	3	Im Rahmen der Errichtung eines Mahnmals, bei dem die Statuen der Opfer symbolisch in den dafür vorgesehenen Sektor des Denkmals gebracht wurden, wurde die Geschichte der Opfer nochmals erzählt: Als die Xinhai-Revolution Shaanxi erreichte, wodurch acht Ausländer zu Tode kamen, wurde eine Evakuierung aller Missionare und Ausländer geplant.	['Im', 'Rahmen', 'der', 'Errichtung', 'eines', 'Mahnmals', ',', 'bei', 'dem', 'die', 'Statuen', 'der', 'Opfer', 'symbolisch', 'in', 'den', 'dafür', 'vorgesehenen', 'Sektor', 'des', 'Denkmals', 'gebracht', 'wurden', ',', 'wurde', 'die', 'Geschichte', 'der', 'Opfer', 'nochmals', 'erzählt', ':', 'Als', 'die', 'Xinhai', '-', 'Revolution', 'Shaanxi', 'erreichte', ',', 'wodurch', 'acht', 'Ausländer', 'zu', 'Tode', 'kamen', ',', 'wurde', 'eine', 'Evakuierung', 'aller', 'Missionare', 'und', 'Ausländer', 'geplant', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	v1	german	[]	[]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Am folgenden Tag erklärten zwei führende Mitglieder der jüdischen Gemeinde, dass Jacksons Versuch, ein Lied gegen Diskriminierung zu verfassen, wohl nach hinten losgegangen sei.	['nach  hinten  losgegangen']	['nach hinten losgegangen']	True	1	Während der Proben für das Musikvideo von Jacksons Lied, bei denen eine alte Requisitenpistole für eine dramatische Szene verwendet werden sollte, gab es große Bedenken hinsichtlich der Sicherheit und der unvorhersehbaren Funktionsweise des Mechanismus, doch die Szene wurde erfolgreich gedreht und das Lied wurde samt Musikvideo am selben Tag veröffentlicht. Am folgenden Tag erklärten zwei führende Mitglieder der jüdischen Gemeinde, dass Jacksons Versuch, ein Lied gegen Diskriminierung zu verfassen, wohl nach hinten losgegangen sei.	['Während', 'der', 'Proben', 'für', 'das', 'Musikvideo', 'von', 'Jacksons', 'Lied', ',', 'bei', 'denen', 'eine', 'alte', 'Requisitenpistole', 'für', 'eine', 'dramatische', 'Szene', 'verwendet', 'werden', 'sollte', ',', 'gab', 'es', 'große', 'Bedenken', 'hinsichtlich', 'der', 'Sicherheit', 'und', 'der', 'unvorhersehbaren', 'Funktionsweise', 'des', 'Mechanismus', ',', 'doch', 'die', 'Szene', 'wurde', 'erfolgreich', 'gedreht', 'und', 'das', 'Lied', 'wurde', 'samt', 'Musikvideo', 'am', 'selben', 'Tag', 'veröffentlicht', '.', 'Am', 'folgenden', 'Tag', 'erklärten', 'zwei', 'führende', 'Mitglieder', 'der', 'jüdischen', 'Gemeinde', ',', 'dass', 'Jacksons', 'Versuch', ',', 'ein', 'Lied', 'gegen', 'Diskriminierung', 'zu', 'verfassen', ',', 'wohl', 'nach', 'hinten', 'losgegangen', 'sei', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	v1	german	['nach hinten losgegangen sei']	[0.8]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Am folgenden Tag erklärten zwei führende Mitglieder der jüdischen Gemeinde, dass Jacksons Versuch, ein Lied gegen Diskriminierung zu verfassen, wohl nach hinten losgegangen sei.	['nach  hinten  losgegangen']	['nach hinten losgegangen']	True	2	Die Bühnentechniker diskutierten mit Jackson über die aufwändige Pyrotechnik, die für die Uraufführung des Songs geplant war, insbesondere über eine spezielle Kanone, die Konfetti schießen sollte, aber bei Tests unzuverlässig war. Am selben Tag wurde die Uraufführung aber erfolgreich abgehalten, nun galt es nur noch die Kritik abzuwarten. Am folgenden Tag erklärten zwei führende Mitglieder der jüdischen Gemeinde, dass Jacksons Versuch, ein Lied gegen Diskriminierung zu verfassen, wohl nach hinten losgegangen sei.	['Die', 'Bühnentechniker', 'diskutierten', 'mit', 'Jackson', 'über', 'die', 'aufwändige', 'Pyrotechnik', ',', 'die', 'für', 'die', 'Uraufführung', 'des', 'Songs', 'geplant', 'war', ',', 'insbesondere', 'über', 'eine', 'spezielle', 'Kanone', ',', 'die', 'Konfetti', 'schießen', 'sollte', ',', 'aber', 'bei', 'Tests', 'unzuverlässig', 'war', '.', 'Am', 'selben', 'Tag', 'wurde', 'die', 'Uraufführung', 'aber', 'erfolgreich', 'abgehalten', ',', 'nun', 'galt', 'es', 'nur', 'noch', 'die', 'Kritik', 'abzuwarten', '.', 'Am', 'folgenden', 'Tag', 'erklärten', 'zwei', 'führende', 'Mitglieder', 'der', 'jüdischen', 'Gemeinde', ',', 'dass', 'Jacksons', 'Versuch', ',', 'ein', 'Lied', 'gegen', 'Diskriminierung', 'zu', 'verfassen', ',', 'wohl', 'nach', 'hinten', 'losgegangen', 'sei', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	v1	german	['nach hinten losgegangen sei']	[0.75]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
Am folgenden Tag erklärten zwei führende Mitglieder der jüdischen Gemeinde, dass Jacksons Versuch, ein Lied gegen Diskriminierung zu verfassen, wohl nach hinten losgegangen sei.	['nach  hinten  losgegangen']	['nach hinten losgegangen']	True	3	Für die Präsentation von Jacksons Lied wurde eine komplexe kinetische Skulptur entworfen, deren Hauptarm sich als Symbol der ausgestreckten Hand nach vorne bewegen sollte, doch ein technischer Defekt ließ die Bewegung stattdessen umkehren. Dies hatte jedoch keine Auswirkung auf die Bewertung die der Song von der Öffentlichkeit erhielt. Am folgenden Tag erklärten zwei führende Mitglieder der jüdischen Gemeinde, dass Jacksons Versuch, ein Lied gegen Diskriminierung zu verfassen, wohl nach hinten losgegangen sei.	['Für', 'die', 'Präsentation', 'von', 'Jacksons', 'Lied', 'wurde', 'eine', 'komplexe', 'kinetische', 'Skulptur', 'entworfen', ',', 'deren', 'Hauptarm', 'sich', 'als', 'Symbol', 'der', 'ausgestreckten', 'Hand', 'nach', 'vorne', 'bewegen', 'sollte', ',', 'doch', 'ein', 'technischer', 'Defekt', 'ließ', 'die', 'Bewegung', 'stattdessen', 'umkehren', '.', 'Dies', 'hatte', 'jedoch', 'keine', 'Auswirkung', 'auf', 'die', 'Bewertung', 'die', 'der', 'Song', 'von', 'der', 'Öffentlichkeit', 'erhielt', '.', 'Am', 'folgenden', 'Tag', 'erklärten', 'zwei', 'führende', 'Mitglieder', 'der', 'jüdischen', 'Gemeinde', ',', 'dass', 'Jacksons', 'Versuch', ',', 'ein', 'Lied', 'gegen', 'Diskriminierung', 'zu', 'verfassen', ',', 'wohl', 'nach', 'hinten', 'losgegangen', 'sei', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0]	v1	german	['nach hinten losgegangen sei']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
In den Monaten zuvor war die Umsetzung des Minsker Abkommens wiederholt ins Stocken geraten.	['ins Stocken geraten']	['ins Stocken geraten']	True	1	Die Logistiker, die für den Transport von Hilfsgütern im Rahmen der Vereinbarung verantwortlich waren, beklagten sich über die vielen improvisierten Straßensperren aus Ästen und Stöcken, in den Monaten zuvor war die Umsetzung des Minsker Abkommens wiederholt ins Stocken geraten.	['Die', 'Logistiker', ',', 'die', 'für', 'den', 'Transport', 'von', 'Hilfsgütern', 'im', 'Rahmen', 'der', 'Vereinbarung', 'verantwortlich', 'waren', ',', 'beklagten', 'sich', 'über', 'die', 'vielen', 'improvisierten', 'Straßensperren', 'aus', 'Ästen', 'und', 'Stöcken', ',', 'in', 'den', 'Monaten', 'zuvor', 'war', 'die', 'Umsetzung', 'des', 'Minsker', 'Abkommens', 'wiederholt', 'ins', 'Stocken', 'geraten', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	v1	german	['ins stocken geraten']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
In den Monaten zuvor war die Umsetzung des Minsker Abkommens wiederholt ins Stocken geraten.	['ins Stocken geraten']	['ins Stocken geraten']	True	2	Man beschrieb den Friedensprozess oft wie das Roden eines dichten Waldes, bei dem altes Gestrüpp und unzählige Hindernisse den Fortschritt behinderten, sodass die Arbeiter ständig stolperten, und in den Monaten zuvor war die Umsetzung des Minsker Abkommens wiederholt ins Stocken geraten.	['Man', 'beschrieb', 'den', 'Friedensprozess', 'oft', 'wie', 'das', 'Roden', 'eines', 'dichten', 'Waldes', ',', 'bei', 'dem', 'altes', 'Gestrüpp', 'und', 'unzählige', 'Hindernisse', 'den', 'Fortschritt', 'behinderten', ',', 'sodass', 'die', 'Arbeiter', 'ständig', 'stolperten', ',', 'und', 'in', 'den', 'Monaten', 'zuvor', 'war', 'die', 'Umsetzung', 'des', 'Minsker', 'Abkommens', 'wiederholt', 'ins', 'Stocken', 'geraten', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	v1	german	['ins stocken geraten']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
In den Monaten zuvor war die Umsetzung des Minsker Abkommens wiederholt ins Stocken geraten.	['ins Stocken geraten']	['ins Stocken geraten']	True	3	Für eine geplante Theateraufführung, die den Friedensprozess symbolisch darstellen sollte, wurden komplizierte Bühnenbilder aus Stäben und Latten gebaut, deren Aufbau sich als äußerst schwierig erwies, und in den Monaten zuvor war die Umsetzung des Minsker Abkommens wiederholt ins Stocken geraten.	['Für', 'eine', 'geplante', 'Theateraufführung', ',', 'die', 'den', 'Friedensprozess', 'symbolisch', 'darstellen', 'sollte', ',', 'wurden', 'komplizierte', 'Bühnenbilder', 'aus', 'Stäben', 'und', 'Latten', 'gebaut', ',', 'deren', 'Aufbau', 'sich', 'als', 'äußerst', 'schwierig', 'erwies', ',', 'und', 'in', 'den', 'Monaten', 'zuvor', 'war', 'die', 'Umsetzung', 'des', 'Minsker', 'Abkommens', 'wiederholt', 'ins', 'Stocken', 'geraten', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	v1	german	['ins stocken geraten']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
