sentence	true_idioms	final_variant	variant_number	tokens	tags	tag_ids	language	responses	predicted_idioms	ratios	hallucinated	predicted_tags
Oft studierte er mit seinem Vater unter vier Augen, und was er von ihm gehört hatte, schrieb er in sein persönliches Notizbuch.	['unter vier Augen']	Im Kunstatelier, fertigten sie gemeinsam ein expressives Doppelporträt an und die lebensechte Darstellung der Blicke war eine besondere Herausforderung. Oft studierte er mit seinem Vater unter vier Augen, und was er von ihm gehört hatte, schrieb er in sein persönliches Notizbuch.	2	['Im', 'Kunstatelier', ',', 'fertigten', 'sie', 'gemeinsam', 'ein', 'expressives', 'Doppelporträt', 'an', 'und', 'die', 'lebensechte', 'Darstellung', 'der', 'Blicke', 'war', 'eine', 'besondere', 'Herausforderung', '.', 'Oft', 'studierte', 'er', 'mit', 'seinem', 'Vater', 'unter', 'vier', 'Augen', ',', 'und', 'was', 'er', 'von', 'ihm', 'gehört', 'hatte', ',', 'schrieb', 'er', 'in', 'sein', 'persönliches', 'Notizbuch', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--6c5bb9a7-a1db-41a4-b6c6-932acee6f803-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['unter vier Augen']}, 'id': 'c5433f5b-1a85-4e93-8eb0-884dcb55de97', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 259, 'output_tokens': 17, 'total_tokens': 694, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['unter vier Augen']}}]	['unter vier augen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Oft studierte er mit seinem Vater unter vier Augen, und was er von ihm gehört hatte, schrieb er in sein persönliches Notizbuch.	['unter vier Augen']	Im biologischen Labor, wo sie Proben durch ein leistungsstarkes Binokularmikroskop analysierten, was höchste Konzentration erforderte, trugen beide eine Schutzbrille. Oft studierte er mit seinem Vater unter vier Augen, und was er von ihm gehört hatte, schrieb er in sein persönliches Notizbuch.	3	['Im', 'biologischen', 'Labor', ',', 'wo', 'sie', 'Proben', 'durch', 'ein', 'leistungsstarkes', 'Binokularmikroskop', 'analysierten', ',', 'was', 'höchste', 'Konzentration', 'erforderte', ',', 'trugen', 'beide', 'eine', 'Schutzbrille', '.', 'Oft', 'studierte', 'er', 'mit', 'seinem', 'Vater', 'unter', 'vier', 'Augen', ',', 'und', 'was', 'er', 'von', 'ihm', 'gehört', 'hatte', ',', 'schrieb', 'er', 'in', 'sein', 'persönliches', 'Notizbuch', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--b78e2180-aaf2-4276-b947-eaf91cd69cc1-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['unter vier Augen']}, 'id': '46c1d6f5-7bf1-4a50-a085-aade72593d06', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 265, 'output_tokens': 17, 'total_tokens': 692, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['unter vier Augen']}}]	['unter vier augen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Oft studierte er mit seinem Vater unter vier Augen, und was er von ihm gehört hatte, schrieb er in sein persönliches Notizbuch.	['unter vier Augen']	Bei der Restauration einer antiken Götterstatue, die mit einem seltenen doppelten Augenpaar aus Saphiren verziert war, wollten er und sein Vater sie umbedingt entschlüsseln. Oft studierte er mit seinem Vater unter vier Augen, und was er von ihm gehört hatte, schrieb er in sein persönliches Notizbuch.	4	['Bei', 'der', 'Restauration', 'einer', 'antiken', 'Götterstatue', ',', 'die', 'mit', 'einem', 'seltenen', 'doppelten', 'Augenpaar', 'aus', 'Saphiren', 'verziert', 'war', ',', 'wollten', 'er', 'und', 'sein', 'Vater', 'sie', 'umbedingt', 'entschlüsseln', '.', 'Oft', 'studierte', 'er', 'mit', 'seinem', 'Vater', 'unter', 'vier', 'Augen', ',', 'und', 'was', 'er', 'von', 'ihm', 'gehört', 'hatte', ',', 'schrieb', 'er', 'in', 'sein', 'persönliches', 'Notizbuch', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--0ad58a11-7a71-4bfa-84b3-6fe842062c7b-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['unter vier Augen']}, 'id': '9a36a12b-a8a4-48b8-8ef7-1eb78f503d1f', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 272, 'output_tokens': 17, 'total_tokens': 739, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['unter vier Augen']}}]	['unter vier augen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Oft studierte er mit seinem Vater unter vier Augen, und was er von ihm gehört hatte, schrieb er in sein persönliches Notizbuch.	['unter vier Augen']	Während der Analyse ihrer Spionage-Drohne, die mit zwei separaten Kamerasystemen für Tag- und Nachtsicht ausgestattet war, waren deren Aufnahmen streng vertraulich. Oft studierte er mit seinem Vater unter vier Augen, und was er von ihm gehört hatte, schrieb er in sein persönliches Notizbuch.	5	['Während', 'der', 'Analyse', 'ihrer', 'Spionage', '-', 'Drohne', ',', 'die', 'mit', 'zwei', 'separaten', 'Kamerasystemen', 'für', 'Tag', '-', 'und', 'Nachtsicht', 'ausgestattet', 'war', ',', 'waren', 'deren', 'Aufnahmen', 'streng', 'vertraulich', '.', 'Oft', 'studierte', 'er', 'mit', 'seinem', 'Vater', 'unter', 'vier', 'Augen', ',', 'und', 'was', 'er', 'von', 'ihm', 'gehört', 'hatte', ',', 'schrieb', 'er', 'in', 'sein', 'persönliches', 'Notizbuch', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--d43d7404-b78f-4885-b62e-a44ec0485b32-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['unter vier Augen']}, 'id': 'f9b196d5-03eb-470b-adba-2fa721e72981', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 265, 'output_tokens': 17, 'total_tokens': 589, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['unter vier Augen']}}]	['unter vier augen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Ich danke allen von ganzem Herzen, die mir dies ermöglicht haben.	['von ganzem Herzen']	Als Patient, der nach einer lebensrettenden Operation nun ein neues, gesundes Spenderorgan in sich trägt, Ich danke allen von ganzem Herzen, die mir dies ermöglicht haben.	1	['Als', 'Patient', ',', 'der', 'nach', 'einer', 'lebensrettenden', 'Operation', 'nun', 'ein', 'neues', ',', 'gesundes', 'Spenderorgan', 'in', 'sich', 'trägt', ',', 'Ich', 'danke', 'allen', 'von', 'ganzem', 'Herzen', ',', 'die', 'mir', 'dies', 'ermöglicht', 'haben', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--2df5d143-89cc-43da-9793-7a632281da1c-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['von ganzem Herzen']}, 'id': '152e5756-a2c3-4022-9a81-a4e5ace0cc94', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 237, 'output_tokens': 18, 'total_tokens': 506, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['von ganzem Herzen']}}]	['von ganzem herzen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Ich danke allen von ganzem Herzen, die mir dies ermöglicht haben.	['von ganzem Herzen']	Als Patient, der nach einer lebensrettenden Operation nun ein neues, gesundes Spenderorgan in sich trägt, sagt er: „Ich danke allen von ganzem Herzen, die mir dies ermöglicht haben.“	2	['Als', 'Patient', ',', 'der', 'nach', 'einer', 'lebensrettenden', 'Operation', 'nun', 'ein', 'neues', ',', 'gesundes', 'Spenderorgan', 'in', 'sich', 'trägt', ',', 'sagt', 'er', ':', '„', 'Ich', 'danke', 'allen', 'von', 'ganzem', 'Herzen', ',', 'die', 'mir', 'dies', 'ermöglicht', 'haben', '.', '“']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--62659455-8f23-41cd-b99d-60b2c25d392e-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['von ganzem Herzen']}, 'id': '926022f6-98f9-482e-8f99-14727e34009e', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 241, 'output_tokens': 18, 'total_tokens': 607, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['von ganzem Herzen']}}]	['von ganzem herzen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Ich danke allen von ganzem Herzen, die mir dies ermöglicht haben.	['von ganzem Herzen']	Bei der feierlichen Enthüllung der neuen Marmorskulptur, die als Symbol der Einheit für die Stadt steht, war ich überwältigt von der positiven Resonanz, und Ich danke allen von ganzem Herzen, die mir dies ermöglicht haben.	3	['Bei', 'der', 'feierlichen', 'Enthüllung', 'der', 'neuen', 'Marmorskulptur', ',', 'die', 'als', 'Symbol', 'der', 'Einheit', 'für', 'die', 'Stadt', 'steht', ',', 'war', 'ich', 'überwältigt', 'von', 'der', 'positiven', 'Resonanz', ',', 'und', 'Ich', 'danke', 'allen', 'von', 'ganzem', 'Herzen', ',', 'die', 'mir', 'dies', 'ermöglicht', 'haben', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--6a20c87f-6e6c-4eef-8f2d-59f059e44e27-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['von ganzem Herzen']}, 'id': '736f00f7-cefa-4b29-ad66-742dea2d34dd', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 253, 'output_tokens': 18, 'total_tokens': 643, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['von ganzem Herzen']}}]	['von ganzem herzen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Ich danke allen von ganzem Herzen, die mir dies ermöglicht haben.	['von ganzem Herzen']	Die jahrelange Suche unserer biologischen Fakultät nach einem perfekt erhaltenen anatomischen Präparat für die Lehre ist endlich vorbei, denn es ist heute eingetroffen, und Ich danke allen von ganzem Herzen, die mir dies ermöglicht haben.	4	['Die', 'jahrelange', 'Suche', 'unserer', 'biologischen', 'Fakultät', 'nach', 'einem', 'perfekt', 'erhaltenen', 'anatomischen', 'Präparat', 'für', 'die', 'Lehre', 'ist', 'endlich', 'vorbei', ',', 'denn', 'es', 'ist', 'heute', 'eingetroffen', ',', 'und', 'Ich', 'danke', 'allen', 'von', 'ganzem', 'Herzen', ',', 'die', 'mir', 'dies', 'ermöglicht', 'haben', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--728e4a17-8f2e-4d2e-8b70-aa65a1a310b2-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['von ganzem Herzen']}, 'id': '962c57b6-4c1f-4820-af8f-16483ae439f7', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 250, 'output_tokens': 18, 'total_tokens': 708, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['von ganzem Herzen']}}]	['von ganzem herzen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Ich danke allen von ganzem Herzen, die mir dies ermöglicht haben.	['von ganzem Herzen']	Nachdem das letzte Kristallfragment eingesetzt war und das magische Artefakt vor uns zu leuchten begann, war die Rettung des Königreichs besiegelt, und Ich danke allen von ganzem Herzen, die mir dies ermöglicht haben.	5	['Nachdem', 'das', 'letzte', 'Kristallfragment', 'eingesetzt', 'war', 'und', 'das', 'magische', 'Artefakt', 'vor', 'uns', 'zu', 'leuchten', 'begann', ',', 'war', 'die', 'Rettung', 'des', 'Königreichs', 'besiegelt', ',', 'und', 'Ich', 'danke', 'allen', 'von', 'ganzem', 'Herzen', ',', 'die', 'mir', 'dies', 'ermöglicht', 'haben', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--56e1eebc-71f8-4331-ac7a-61c134cb71c6-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['von ganzem Herzen']}, 'id': 'a6c19e42-b4ad-41d0-94d7-5f119ea870b8', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 248, 'output_tokens': 18, 'total_tokens': 675, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['von ganzem Herzen']}}]	['von ganzem herzen']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
Ein Rettungswagen der Firma MKT ist zudem rund um die Uhr an der FW 8 stationiert.	['rund um die Uhr']	Für die Dreharbeiten einer neuen Serie, die eine 24-Stunden-Belagerung thematisiert, wurde im Hof der Feuerwache eine riesige Requisitenuhr als zentrales Element aufgebaut. Ein Rettungswagen der Firma MKT ist zudem rund um die Uhr an der FW 8 stationiert.	1	['Für', 'die', 'Dreharbeiten', 'einer', 'neuen', 'Serie', ',', 'die', 'eine', '24', '-', 'Stunden', '-', 'Belagerung', 'thematisiert', ',', 'wurde', 'im', 'Hof', 'der', 'Feuerwache', 'eine', 'riesige', 'Requisitenuhr', 'als', 'zentrales', 'Element', 'aufgebaut', '.', 'Ein', 'Rettungswagen', 'der', 'Firma', 'MKT', 'ist', 'zudem', 'rund', 'um', 'die', 'Uhr', 'an', 'der', 'FW', '8', 'stationiert', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0]	german	[{'raw': {'content': '', 'response_metadata': {'prompt_feedback': {'block_reason': 0, 'safety_ratings': []}, 'finish_reason': 'STOP', 'safety_ratings': []}, 'type': 'ai', 'name': None, 'id': 'run--84d87e90-8612-4094-b7d1-89fd11817cad-0', 'example': False, 'tool_calls': [{'name': 'Idioms', 'args': {'idioms': ['rund um die Uhr']}, 'id': '36eff7e2-d967-46c0-89b5-f8cfd8b25991', 'type': 'tool_call'}], 'invalid_tool_calls': [], 'usage_metadata': {'input_tokens': 267, 'output_tokens': 18, 'total_tokens': 859, 'input_token_details': {'cache_read': 0}}}, 'parsed': {'idioms': ['rund um die Uhr']}}]	['rund um die uhr']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']
